Format Version,1.1,Take Name,Take 2016-04-07 08.32.07 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-07 08.32.07.811 PM,Total Frames,2981,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10000,Marker_10000,Marker_10000,Marker_10002,Marker_10002,Marker_10002
,,"8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702712","8392B20CF49E35702712","8392B20CF49E35702712"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
1997,16.641667,-0.763030,2.014193,1.708093,,,
1998,16.650000,-0.771461,2.005036,1.717900,,,
1999,16.658333,-0.780085,1.996226,1.727780,,,
2000,16.666667,-0.788543,1.987196,1.737752,,,
2001,16.675000,-0.797266,1.978346,1.747023,,,
2002,16.683333,-0.805701,1.969811,1.756660,,,
2003,16.691667,-0.814412,1.961057,1.766126,,,
2004,16.700000,-0.823352,1.952469,1.774941,,,
2005,16.708333,-0.831937,1.943847,1.783816,,,
2006,16.716667,-0.841357,1.935521,1.792407,,,
2007,16.725000,-0.850521,1.927226,1.801532,,,
2008,16.733333,-0.859322,1.918512,1.809784,,,
2009,16.741667,-0.868906,1.910200,1.817903,,,
2010,16.750000,-0.878296,1.901619,1.826006,,,
2011,16.758333,-0.887536,1.893342,1.834419,,,
2012,16.766667,-0.897107,1.884763,1.842158,,,
2013,16.775000,-0.906397,1.876434,1.850268,,,
2014,16.783333,-0.915852,1.867792,1.857741,,,
2015,16.791667,-0.925467,1.859260,1.865252,,,
2016,16.800000,-0.935233,1.850905,1.872759,,,
2017,16.808333,-0.944996,1.842191,1.880185,,,
2018,16.816667,-0.954999,1.833554,1.887615,,,
2019,16.825000,-0.964524,1.824745,1.895035,,,
2020,16.833333,-0.974478,1.816314,1.902178,,,
2021,16.841667,-0.984237,1.807727,1.909299,,,
2022,16.850000,-0.993971,1.799347,1.915519,,,
2023,16.858333,-1.004210,1.790882,1.923299,,,
2024,16.866667,-1.014353,1.782799,1.930287,,,
2025,16.875000,-1.024042,1.774622,1.937181,,,
2026,16.883333,-1.034433,1.767116,1.944203,,,
2027,16.891667,-1.044081,1.759765,1.951391,,,
2028,16.900000,-1.054382,1.752959,1.958336,,,
2029,16.908333,-1.064045,1.746598,1.965851,,,
2030,16.916667,-1.074076,1.740702,1.972966,,,
2031,16.925000,-1.084463,1.735398,1.980447,,,
2032,16.933333,-1.094238,1.730598,1.988192,,,
2033,16.941667,-1.105031,1.726174,1.995544,,,
2034,16.950000,-1.114954,1.722255,2.003796,,,
2035,16.958333,-1.125472,1.719055,2.011845,,,
2036,16.966667,-1.135582,1.716324,2.020268,,,
2037,16.975000,-1.146219,1.713489,2.028460,,,
2038,16.983333,-1.156650,1.712617,2.037933,,,
2039,16.991667,-1.167226,1.711154,2.046536,,,
2040,17.000000,-1.178947,1.708693,2.054178,,,
2041,17.008333,-1.187179,1.707796,2.064022,,,
2042,17.016667,-1.197116,1.708100,2.072195,,,
2043,17.025000,-1.206832,1.708161,2.081417,,,
2044,17.033333,-1.216684,1.708757,2.091303,,,
2045,17.041667,-1.227217,1.709577,2.101599,,,
2046,17.050000,-1.237403,1.710598,2.111260,,,
2047,17.058333,-1.247796,1.712065,2.121662,,,
2048,17.066667,-1.257843,1.713901,2.131971,,,
2049,17.075000,-1.267829,1.715425,2.142435,,,
2050,17.083333,-1.277855,1.717864,2.153014,,,
2051,17.091667,-1.287869,1.720439,2.163615,,,
2052,17.100000,-1.297798,1.723576,2.174326,,,
2053,17.108333,-1.308038,1.726708,2.185027,,,
2054,17.116667,-1.317644,1.729937,2.196113,,,
2055,17.125000,-1.327857,1.734098,2.207001,,,
2056,17.133333,-1.337507,1.737792,2.217565,,,
2057,17.141667,-1.347225,1.742477,2.228421,,,
2058,17.150000,-1.357288,1.747294,2.238744,,,
2059,17.158333,-1.366979,1.752508,2.249753,,,
2060,17.166667,-1.376545,1.758136,2.260350,,,
2061,17.175000,-1.386312,1.764217,2.270912,,,
2062,17.183333,-1.395603,1.770778,2.281495,,,
2063,17.191667,-1.405084,1.777818,2.292255,,,
2064,17.200000,-1.414382,1.784637,2.302372,,,
2065,17.208333,-1.423790,1.792124,2.312437,,,
2066,17.216667,-1.432646,1.799939,2.322656,,,
2067,17.225000,-1.441661,1.808159,2.332632,,,
2068,17.233333,-1.450509,1.816763,2.342204,,,
2069,17.241667,-1.459231,1.826039,2.351801,,,
2070,17.250000,-1.467809,1.835293,2.360964,,,
2071,17.258333,-1.476061,1.845307,2.369977,,,
2072,17.266667,-1.484330,1.855392,2.378313,,,
2073,17.275000,-1.492089,1.866175,2.386732,,,
2074,17.283333,-1.499598,1.877221,2.394626,,,
2075,17.291667,-1.507282,1.888755,2.402248,,,
2076,17.300000,-1.514477,1.900783,2.409614,,,
2077,17.308333,-1.521450,1.912928,2.416543,,,
2078,17.316667,-1.528053,1.925739,2.423404,,,
2079,17.325000,-1.534514,1.938890,2.430004,,,
2080,17.333333,-1.540772,1.952186,2.436080,,,
2081,17.341667,-1.546779,1.965922,2.442079,,,
2082,17.350000,-1.552408,1.980131,2.447651,,,
2083,17.358333,-1.557707,1.994830,2.453125,,,
2084,17.366667,-1.562650,2.009808,2.458253,,,
2085,17.375000,-1.567751,2.025301,2.462891,,,
2086,17.383333,-1.572068,2.040847,2.467649,,,
2087,17.391667,-1.576051,2.056948,2.471895,,,
2088,17.400000,-1.579807,2.072969,2.475598,,,
2089,17.408333,-1.583461,2.089447,2.479758,,,
2090,17.416667,-1.586932,2.105772,2.483549,,,
2091,17.425000,-1.590476,2.122434,2.487047,,,
2092,17.433333,-1.593425,2.139060,2.490943,,,
2093,17.441667,-1.596420,2.155663,2.494598,,,
2094,17.450000,-1.599354,2.172387,2.498177,,,
2095,17.458333,-1.601963,2.189025,2.502139,,,
2096,17.466667,-1.604677,2.205643,2.505917,,,
2097,17.475000,-1.607255,2.222075,2.509680,,,
2098,17.483333,-1.609673,2.238550,2.513875,,,
2099,17.491667,-1.612385,2.254780,2.517756,,,
2100,17.500000,-1.614797,2.271041,2.522161,,,
2101,17.508333,-1.617731,2.287137,2.526304,,,
2102,17.516667,-1.620330,2.303072,2.530782,,,
2103,17.525000,-1.623334,2.318872,2.535290,,,
2104,17.533333,-1.626434,2.334612,2.540099,,,
2105,17.541667,-1.629843,2.350061,2.545020,,,
2106,17.550000,-1.633453,2.365391,2.550148,,,
2107,17.558333,-1.636935,2.380650,2.555242,,,
2108,17.566667,-1.640760,2.395819,2.560965,,,
2109,17.575000,-1.644691,2.410127,2.566474,,,
2110,17.583333,-1.648697,2.424338,2.572179,,,
2111,17.591667,-1.652826,2.437735,2.577698,,,
2112,17.600000,-1.657161,2.451171,2.583455,,,
2113,17.608333,-1.661847,2.463885,2.589404,,,
2114,17.616667,-1.666239,2.475974,2.595270,,,
2115,17.625000,-1.671243,2.487811,2.601051,,,
2116,17.633333,-1.676100,2.498981,2.607068,,,
2117,17.641667,-1.681342,2.509699,2.612990,,,
2118,17.650000,-1.686445,2.519799,2.619065,,,
2119,17.658333,-1.691971,2.529343,2.625093,,,
2120,17.666667,-1.697458,2.538398,2.631009,,,
2121,17.675000,-1.702580,2.546973,2.637074,,,
2122,17.683333,-1.708521,2.554666,2.642509,,,
2123,17.691667,-1.714042,2.562036,2.648510,,,
2124,17.700000,-1.719744,2.568816,2.654263,,,
2125,17.708333,-1.725784,2.575038,2.659746,,,
2126,17.716667,-1.731610,2.580606,2.665563,,,
2127,17.725000,-1.737622,2.585715,2.671241,,,
2128,17.733333,-1.743489,2.590472,2.677680,,,
2129,17.741667,-1.749519,2.594187,2.682971,,,
2130,17.750000,-1.755932,2.597647,2.688430,,,
2131,17.758333,-1.762397,2.600561,2.693911,,,
2132,17.766667,-1.768657,2.602707,2.699082,,,
2133,17.775000,-1.775096,2.604380,2.704550,,,
2134,17.783333,-1.781873,2.605570,2.709790,,,
2135,17.791667,-1.788494,2.605922,2.714949,,,
2136,17.800000,-1.795256,2.605811,2.719931,,,
2137,17.808333,-1.802507,2.605411,2.725054,,,
2138,17.816667,-1.809480,2.604356,2.730229,,,
2139,17.825000,-1.816790,2.602771,2.734726,,,
2140,17.833333,-1.824035,2.600575,2.739468,,,
2141,17.841667,-1.831540,2.598121,2.743742,,,
2142,17.850000,-1.839060,2.595054,2.747948,,,
2143,17.858333,-1.846665,2.591527,2.752169,,,
2144,17.866667,-1.854404,2.587776,2.756041,,,
2145,17.875000,-1.862468,2.583761,2.760040,,,
2146,17.883333,-1.870545,2.579603,2.763820,,,
2147,17.891667,-1.878675,2.575277,2.767382,,,
2148,17.900000,-1.887023,2.571091,2.771069,,,
2149,17.908333,-1.895631,2.566912,2.774331,,,
2150,17.916667,-1.904155,2.562568,2.777477,,,
2151,17.925000,-1.912882,2.557912,2.780513,,,
2152,17.933333,-1.921360,2.552934,2.783293,,,
2153,17.941667,-1.930225,2.547688,2.786070,,,
2154,17.950000,-1.938980,2.542198,2.788322,,,
2155,17.958333,-1.947985,2.536691,2.790871,,,
2156,17.966667,-1.957083,2.530409,2.792581,,,
2157,17.975000,-1.966356,2.524189,2.794720,,,
2158,17.983333,-1.975690,2.517769,2.796656,,,
2159,17.991667,-1.985006,2.510689,2.798027,,,
2160,18.000000,-1.994331,2.503565,2.799438,,,
2161,18.008333,-2.003906,2.495980,2.800681,,,
2162,18.016667,-2.013570,2.488056,2.801631,,,
2163,18.025000,-2.022884,2.480142,2.802633,,,
2164,18.033333,-2.032544,2.471889,2.803447,,,
2165,18.041667,-2.042011,2.463282,2.803668,,,
2166,18.050000,-2.051887,2.454613,2.804236,,,
2167,18.058333,-2.061856,2.445785,2.804565,,,
2168,18.066667,-2.071839,2.436518,2.804408,,,
2169,18.075000,-2.082183,2.427393,2.804824,,,
2170,18.083333,-2.092522,2.418026,2.804941,,,
2171,18.091667,-2.102903,2.408483,2.804783,,,
2172,18.100000,-2.113645,2.399293,2.805163,,,
2173,18.108333,-2.124346,2.389844,2.805123,,,
2174,18.116667,-2.135493,2.380748,2.805050,,,
2175,18.125000,-2.146853,2.371390,2.805030,,,
2176,18.133333,-2.157890,2.362222,2.804974,,,
2177,18.141667,-2.169672,2.353122,2.804962,,,
2178,18.150000,-2.181317,2.343808,2.804751,,,
2179,18.158333,-2.193131,2.334856,2.804838,,,
2180,18.166667,-2.205027,2.325644,2.804687,,,
2181,18.175000,-2.216938,2.316682,2.804531,,,
2182,18.183333,-2.229205,2.307711,2.804497,,,
2183,18.191667,-2.241430,2.298517,2.803972,,,
2184,18.200000,-2.253804,2.289502,2.804051,,,
2185,18.208333,-2.266094,2.280606,2.803711,,,
2186,18.216667,-2.278463,2.271583,2.803471,,,
2187,18.225000,-2.290571,2.262499,2.803166,,,
2188,18.233333,-2.302932,2.253368,2.802787,,,
2189,18.241667,-2.315080,2.244251,2.802430,,,
2190,18.250000,-2.327414,2.235047,2.802183,,,
2191,18.258333,-2.339408,2.225873,2.801901,,,
2192,18.266667,-2.351557,2.216552,2.801641,,,
2193,18.275000,-2.363409,2.207290,2.801383,,,
2194,18.283333,-2.375517,2.197895,2.801200,,,
2195,18.291667,-2.387375,2.188457,2.800896,,,
2196,18.300000,-2.399240,2.178872,2.800737,,,
2197,18.308333,-2.411009,2.169345,2.800307,,,
2198,18.316667,-2.422867,2.159699,2.800040,,,
2199,18.325000,-2.434454,2.149953,2.799680,,,
2200,18.333333,-2.445988,2.140154,2.799454,,,
2201,18.341667,-2.457488,2.130430,2.799029,,,
2202,18.350000,-2.468648,2.120788,2.798800,,,
2203,18.358333,-2.479825,2.110957,2.798453,,,
2204,18.366667,-2.490646,2.101232,2.797923,,,
2205,18.375000,-2.501629,2.091460,2.797416,,,
2206,18.383333,-2.512486,2.081747,2.796918,,,
2207,18.391667,-2.522932,2.072219,2.796533,,,
2208,18.400000,-2.533489,2.062379,2.795763,,,
2209,18.408333,-2.543762,2.052749,2.794985,,,
2210,18.416667,-2.553778,2.043035,2.794272,,,
2211,18.425000,-2.563681,2.033489,2.793479,,,
2212,18.433333,-2.573393,2.023899,2.792675,,,
2213,18.441667,-2.582875,2.014317,2.791617,,,
2214,18.450000,-2.592238,2.004722,2.790619,,,
2215,18.458333,-2.601292,1.995193,2.789515,,,
2216,18.466667,-2.610242,1.985462,2.788239,,,
2217,18.475000,-2.619043,1.975801,2.786836,,,
2218,18.483333,-2.627679,1.966167,2.785632,,,
2219,18.491667,-2.636227,1.956631,2.784380,,,
2220,18.500000,-2.644532,1.946942,2.782887,,,
2221,18.508333,-2.652555,1.937310,2.781513,,,
2222,18.516667,-2.660526,1.927757,2.779750,,,
2223,18.525000,-2.668173,1.918198,2.778063,,,
2224,18.533333,-2.675728,1.908776,2.776476,,,
2225,18.541667,-2.683024,1.899421,2.774866,,,
2226,18.550000,-2.690201,1.890050,2.773130,,,
2227,18.558333,-2.697137,1.880750,2.771444,,,
2228,18.566667,-2.703763,1.871292,2.769696,,,
2229,18.575000,-2.710390,1.862088,2.767872,,,
2230,18.583333,-2.716756,1.852801,2.766110,,,
2231,18.591667,-2.722715,1.843842,2.764589,,,
2232,18.600000,-2.728654,1.834777,2.762804,,,
2233,18.608333,-2.734420,1.825818,2.760951,,,
2234,18.616667,-2.740030,1.817021,2.759240,,,
2235,18.625000,-2.745462,1.808334,2.757427,,,
2236,18.633333,-2.750733,1.799418,2.755613,,,
2237,18.641667,-2.755621,1.790826,2.754166,,,
2238,18.650000,-2.760449,1.782408,2.752645,,,
2239,18.658333,-2.765241,1.773629,2.751092,,,
2240,18.666667,-2.769620,1.765115,2.749781,,,
2241,18.675000,-2.774031,1.756830,2.748667,,,
2242,18.683333,-2.778256,1.748554,2.747510,,,
2243,18.691667,-2.782214,1.740096,2.746293,,,
2244,18.700000,-2.786197,1.732061,2.745526,,,
2245,18.708333,-2.789844,1.724109,2.744691,,,
2246,18.716667,-2.793619,1.716212,2.743958,,,
2247,18.725000,-2.797081,1.708479,2.743264,,,
2248,18.733333,-2.800572,1.700688,2.742562,,,
2249,18.741667,-2.803571,1.693161,2.742228,,,
2250,18.750000,-2.806834,1.685769,2.742090,,,
2251,18.758333,-2.809947,1.678350,2.741846,,,
2252,18.766667,-2.813012,1.670846,2.741832,,,
2253,18.775000,-2.815802,1.663671,2.742050,,,
2254,18.783333,-2.818736,1.656622,2.742341,,,
2255,18.791667,-2.821297,1.649589,2.742651,,,
2256,18.800000,-2.824097,1.642447,2.742755,,,
2257,18.808333,-2.826477,1.635588,2.743384,,,
2258,18.816667,-2.828963,1.628918,2.743698,,,
2259,18.825000,-2.831430,1.622273,2.744238,,,
2260,18.833333,-2.833681,1.615737,2.744786,,,
2261,18.841667,-2.835847,1.609342,2.745652,,,
2262,18.850000,-2.838084,1.603125,2.746332,,,
2263,18.858333,-2.839996,1.596897,2.747211,,,
2264,18.866667,-2.842120,1.590729,2.747949,,,
2265,18.875000,-2.843936,1.584803,2.748741,,,
2266,18.883333,-2.845940,1.579100,2.749551,,,
2267,18.891667,-2.847717,1.573506,2.750639,,,
2268,18.900000,-2.849387,1.568005,2.751522,,,
2269,18.908333,-2.850976,1.562309,2.752578,,,
2270,18.916667,-2.852911,1.556704,2.753202,,,
2271,18.925000,-2.854392,1.551592,2.754140,,,
2272,18.933333,-2.855967,1.546457,2.755166,,,
2273,18.941667,-2.857679,1.541164,2.756057,,,
2274,18.950000,-2.859238,1.536364,2.756936,,,
2275,18.958333,-2.860695,1.531517,2.757841,,,
2276,18.966667,-2.862337,1.526752,2.758961,,,
2277,18.975000,-2.863724,1.522324,2.760087,,,
2278,18.983333,-2.865274,1.517881,2.760810,,,
2279,18.991667,-2.866397,1.513563,2.761882,,,
2280,19.000000,-2.867750,1.509441,2.762611,,,
2281,19.008333,-2.869119,1.505483,2.763549,,,
2282,19.016667,-2.870436,1.501775,2.764585,,,
2283,19.025000,-2.871693,1.498242,2.765610,,,
2284,19.033333,-2.872904,1.494700,2.766738,,,
2285,19.041667,-2.874475,1.491296,2.767495,,,
2286,19.050000,-2.875554,1.487915,2.768444,,,
2287,19.058333,-2.876524,1.484970,2.769557,,,
2288,19.066667,-2.877620,1.481958,2.770801,,,
2289,19.075000,-2.878881,1.478929,2.771714,,,
2290,19.083333,-2.879982,1.475883,2.772804,,,
2291,19.091667,-2.881004,1.473079,2.773837,,,
2292,19.100000,-2.881737,1.470352,2.774961,,,
2293,19.108333,-2.882831,1.467355,2.775931,,,
2294,19.116667,-2.883966,1.464722,2.776833,,,
2295,19.125000,-2.884744,1.461699,2.778016,,,
2296,19.133333,-2.885449,1.459117,2.778968,,,
2297,19.141667,-2.886010,1.456641,2.780194,,,
2298,19.150000,-2.886816,1.453924,2.781240,,,
2299,19.158333,-2.887547,1.451131,2.782076,,,
2300,19.166667,-2.888356,1.448516,2.782977,,,
2301,19.175000,-2.888974,1.445994,2.783960,,,
2302,19.183333,-2.889448,1.443362,2.784976,,,
2303,19.191667,-2.889847,1.441098,2.785841,,,
2304,19.200000,-2.890289,1.438562,2.786812,,,
2305,19.208333,-2.890591,1.436123,2.787609,,,
2306,19.216667,-2.891027,1.433950,2.788506,,,
2307,19.225000,-2.891412,1.431378,2.789114,,,
2308,19.233333,-2.891874,1.429207,2.789704,,,
2309,19.241667,-2.892279,1.426865,2.790279,,,
2310,19.250000,-2.892521,1.424572,2.790975,,,
2311,19.258333,-2.892816,1.422715,2.791425,,,
2312,19.266667,-2.893092,1.420631,2.791992,,,
2313,19.275000,-2.893140,1.418779,2.792703,,,
2314,19.283333,-2.893393,1.416878,2.792875,,,
2315,19.291667,-2.893607,1.415256,2.793304,,,
2316,19.300000,-2.893716,1.413729,2.793637,,,
2317,19.308333,-2.893849,1.412197,2.794090,,,
2318,19.316667,-2.894025,1.410786,2.794147,,,
2319,19.325000,-2.894249,1.409958,2.794294,,,
2320,19.333333,-2.894247,1.409959,2.794711,,,
2321,19.341667,-2.894668,1.410207,2.794435,,,
2322,19.350000,-2.894818,1.410045,2.793494,,,
2323,19.358333,-2.895017,1.409908,2.792573,,,
2324,19.366667,-2.895861,1.410004,2.791587,,,
2325,19.375000,-2.896872,1.410199,2.790728,,,
2326,19.383333,-2.897438,1.410230,2.789953,,,
2327,19.391667,-2.897895,1.410241,2.789277,,,
2328,19.400000,-2.898923,1.410398,2.788561,,,
2329,19.408333,-2.899975,1.410400,2.787588,,,
2330,19.416667,-2.900862,1.410308,2.786381,,,
2331,19.425000,-2.901636,1.410351,2.785326,,,
2332,19.433333,-2.902817,1.410477,2.784268,,,
2333,19.441667,-2.904201,1.410554,2.782751,,,
2334,19.450000,-2.905287,1.410545,2.781371,,,
2335,19.458333,-2.906396,1.410625,2.779985,,,
2336,19.466667,-2.907595,1.410816,2.778780,,,
2337,19.475000,-2.908762,1.410869,2.777384,,,
2338,19.483333,-2.909861,1.410825,2.776017,,,
2339,19.491667,-2.910932,1.410994,2.774631,,,
2340,19.500000,-2.912147,1.410992,2.773327,,,
2341,19.508333,-2.913156,1.410968,2.772000,,,
2342,19.516667,-2.914185,1.411018,2.770792,,,
2343,19.525000,-2.915123,1.410942,2.769625,,,
2344,19.533333,-2.916004,1.411074,2.768470,,,
2345,19.541667,-2.916742,1.411107,2.767215,,,
2346,19.550000,-2.917584,1.411112,2.766019,,,
2347,19.558333,-2.918479,1.411069,2.764579,,,
2348,19.566667,-2.919109,1.411094,2.763561,,,
2349,19.575000,-2.919785,1.411123,2.762444,,,
2350,19.583333,-2.920574,1.411174,2.761023,,,
2351,19.591667,-2.921347,1.411181,2.759434,,,
2352,19.600000,-2.922190,1.411140,2.757816,,,
2353,19.608333,-2.922745,1.411130,2.756388,,,
2354,19.616667,-2.923276,1.411189,2.755111,,,
2355,19.625000,-2.923791,1.411253,2.753782,,,
2356,19.633333,-2.924358,1.411217,2.752494,,,
2357,19.641667,-2.924942,1.411235,2.751060,,,
2358,19.650000,-2.925565,1.411222,2.749633,,,
2359,19.658333,-2.925972,1.411188,2.748243,,,
2360,19.666667,-2.926254,1.411174,2.747160,,,
2361,19.675000,-2.926463,1.411189,2.745956,,,
2362,19.683333,-2.926638,1.411184,2.744700,,,
2363,19.691667,-2.926863,1.411179,2.743257,,,
2364,19.700000,-2.926886,1.411199,2.741807,,,
2365,19.708333,-2.927062,1.411145,2.740265,,,
2366,19.716667,-2.927185,1.411100,2.738765,,,
2367,19.725000,-2.927168,1.411177,2.737402,,,
2368,19.733333,-2.926883,1.411212,2.736027,,,
2369,19.741667,-2.926636,1.411133,2.734806,,,
2370,19.750000,-2.926342,1.411170,2.733455,,,
2371,19.758333,-2.926248,1.411172,2.732334,,,
2372,19.766667,-2.926092,1.411268,2.731522,,,
2373,19.775000,-2.925945,1.411405,2.730543,,,
2374,19.783333,-2.925969,1.411516,2.729819,,,
2375,19.791667,-2.925868,1.411632,2.729234,,,
2376,19.800000,-2.925830,1.411567,2.728804,,,
2377,19.808333,-2.925762,1.411581,2.728447,,,
2378,19.816667,-2.925926,1.411620,2.728215,,,
2379,19.825000,-2.926071,1.411669,2.728122,,,
2380,19.833333,-2.926177,1.411503,2.728100,,,
2381,19.841667,-2.926236,1.411577,2.728150,,,
2382,19.850000,-2.926537,1.411610,2.728315,,,
2383,19.858333,-2.926693,1.411528,2.728614,,,
2384,19.866667,-2.926898,1.411400,2.729027,,,
2385,19.875000,-2.927052,1.411377,2.729595,,,
2386,19.883333,-2.927381,1.411294,2.730079,,,
2387,19.891667,-2.927459,1.411227,2.730785,,,
2388,19.900000,-2.927617,1.411125,2.731566,,,
2389,19.908333,-2.927914,1.411115,2.732592,,,
2390,19.916667,-2.928189,1.411205,2.733761,,,
2391,19.925000,-2.928378,1.411266,2.734835,,,
2392,19.933333,-2.928437,1.411152,2.735811,,,
2393,19.941667,-2.928495,1.411164,2.736707,,,
2394,19.950000,-2.928453,1.411124,2.737416,,,
2395,19.958333,-2.928363,1.411183,2.738423,,,
2396,19.966667,-2.928374,1.411129,2.739377,,,
2397,19.975000,-2.928146,1.411268,2.740332,,,
2398,19.983333,-2.928050,1.411324,2.741340,,,
2399,19.991667,-2.927902,1.411345,2.742287,,,
2400,20.000000,-2.927785,1.411313,2.743036,,,
2401,20.008333,-2.927734,1.411222,2.743578,,,
2402,20.016667,-2.927743,1.411212,2.744152,,,
2403,20.025000,-2.927740,1.411183,2.744790,,,
2404,20.033333,-2.927730,1.411153,2.745210,,,
2405,20.041667,-2.927741,1.411254,2.745533,,,
2406,20.050000,-2.927829,1.411222,2.745759,,,
2407,20.058333,-2.927815,1.411216,2.746180,,,
2408,20.066667,-2.927827,1.411246,2.746450,,,
2409,20.075000,-2.927852,1.411217,2.746539,,,
2410,20.083333,-2.927963,1.411270,2.746696,,,
2411,20.091667,-2.927877,1.411233,2.746746,,,
2412,20.100000,-2.927871,1.411237,2.746835,,,
2413,20.108333,-2.927902,1.411285,2.746803,,,
2414,20.116667,-2.927835,1.411268,2.746632,,,
2415,20.125000,-2.927777,1.411223,2.746524,,,
2416,20.133333,-2.927643,1.411311,2.746322,,,
2417,20.141667,-2.927551,1.411301,2.746148,,,
2418,20.150000,-2.927454,1.411222,2.745799,,,
2419,20.158333,-2.927298,1.411263,2.745548,,,
2420,20.166667,-2.927137,1.411197,2.745147,,,
2421,20.175000,-2.927027,1.411171,2.744656,,,
2422,20.183333,-2.926819,1.411201,2.744178,,,
2423,20.191667,-2.926605,1.411226,2.743577,,,
2424,20.200000,-2.926414,1.411138,2.742805,,,
2425,20.208333,-2.926232,1.411196,2.742151,,,
2426,20.216667,-2.925928,1.411270,2.741257,,,
2427,20.225000,-2.925430,1.411258,2.740311,,,
2428,20.233333,-2.924885,1.411184,2.739446,,,
2429,20.241667,-2.924420,1.411115,2.738697,,,
2430,20.250000,-2.923943,1.411145,2.737808,,,
2431,20.258333,-2.923154,1.411187,2.737070,,,
2432,20.266667,-2.922499,1.411342,2.736520,,,
2433,20.275000,-2.922103,1.411381,2.736022,,,
2434,20.283333,-2.921947,1.411520,2.735768,,,
2435,20.291667,-2.921627,1.411477,2.735249,,,
2436,20.300000,-2.921214,1.411499,2.735104,,,
2437,20.308333,-2.921002,1.411569,2.734877,,,
2438,20.316667,-2.920824,1.411515,2.734684,,,
2439,20.325000,-2.920677,1.411540,2.734663,,,
2440,20.333333,-2.920575,1.411561,2.734693,,,
2441,20.341667,-2.920506,1.411531,2.734545,,,
2442,20.350000,-2.920505,1.411505,2.734627,,,
2443,20.358333,-2.920549,1.411518,2.734829,,,
2444,20.366667,-2.920600,1.411524,2.734995,,,
2445,20.375000,-2.920684,1.411526,2.735223,,,
2446,20.383333,-2.920855,1.411503,2.735528,,,
2447,20.391667,-2.921033,1.411540,2.735940,,,
2448,20.400000,-2.921247,1.411463,2.736271,,,
2449,20.408333,-2.921491,1.411473,2.736792,,,
2450,20.416667,-2.921893,1.411280,2.737390,,,
2451,20.425000,-2.922244,1.411190,2.738046,,,
2452,20.433333,-2.922702,1.411073,2.738736,,,
2453,20.441667,-2.923166,1.411063,2.739641,,,
2454,20.450000,-2.923643,1.411074,2.740644,,,
2455,20.458333,-2.924232,1.411017,2.741495,,,
2456,20.466667,-2.924603,1.410950,2.742419,,,
2457,20.475000,-2.924739,1.411038,2.743115,,,
2458,20.483333,-2.924823,1.410979,2.743588,,,
2459,20.491667,-2.925283,1.410965,2.744132,,,
2460,20.500000,-2.925622,1.411089,2.744778,,,
2461,20.508333,-2.925700,1.411089,2.745202,,,
2462,20.516667,-2.925840,1.411103,2.745520,,,
2463,20.525000,-2.926038,1.411118,2.745863,,,
2464,20.533333,-2.926221,1.411214,2.746184,,,
2465,20.541667,-2.926202,1.411173,2.746362,,,
2466,20.550000,-2.926280,1.411177,2.746387,,,
2467,20.558333,-2.926494,1.411208,2.746376,,,
2468,20.566667,-2.926623,1.411236,2.746451,,,
2469,20.575000,-2.926526,1.411228,2.746359,,,
2470,20.583333,-2.926540,1.411214,2.746161,,,
2471,20.591667,-2.926625,1.411225,2.745910,,,
2472,20.600000,-2.926580,1.411208,2.745734,,,
2473,20.608333,-2.926489,1.411129,2.745325,,,
2474,20.616667,-2.926455,1.411199,2.744980,,,
2475,20.625000,-2.926481,1.411167,2.744442,,,
2476,20.633333,-2.926394,1.411095,2.743968,,,
2477,20.641667,-2.926134,1.411119,2.743306,,,
2478,20.650000,-2.925806,1.411120,2.742606,,,
2479,20.658333,-2.925535,1.411077,2.741994,,,
2480,20.666667,-2.925257,1.411116,2.741562,,,
2481,20.675000,-2.924769,1.411066,2.740893,,,
2482,20.683333,-2.924280,1.411092,2.740318,,,
2483,20.691667,-2.923675,1.411090,2.739823,,,
2484,20.700000,-2.923061,1.411124,2.739405,,,
2485,20.708333,-2.922545,1.411206,2.738965,,,
2486,20.716667,-2.922202,1.411275,2.738682,,,
2487,20.725000,-2.921766,1.411310,2.738349,,,
2488,20.733333,-2.921389,1.411320,2.738077,,,
2489,20.741667,-2.921129,1.411360,2.738041,,,
2490,20.750000,-2.920818,1.411356,2.737935,,,
2491,20.758333,-2.920661,1.411373,2.737908,,,
2492,20.766667,-2.920602,1.411419,2.737996,,,
2493,20.775000,-2.920445,1.411300,2.738045,,,
2494,20.783333,-2.920417,1.411331,2.738189,,,
2495,20.791667,-2.920512,1.411350,2.738438,,,
2496,20.800000,-2.920512,1.411299,2.738735,,,
2497,20.808333,-2.920520,1.411248,2.739083,,,
2498,20.816667,-2.920647,1.411179,2.739533,,,
2499,20.825000,-2.920894,1.411147,2.740061,,,
2500,20.833333,-2.921152,1.411062,2.740661,,,
2501,20.841667,-2.921334,1.411049,2.741312,,,
2502,20.850000,-2.921700,1.410965,2.741829,,,
2503,20.858333,-2.922058,1.410890,2.742461,,,
