Format Version,1.1,Take Name,Take 2016-04-07 08.33.59 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-07 08.33.59.370 PM,Total Frames,3382,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
379,3.158333,-1.859982,1.403435,4.367158,,,,,,,,,,,,
380,3.166667,-1.860010,1.403385,4.367189,,,,,,,,,,,,
381,3.175000,-1.860027,1.403368,4.367131,,,,,,,,,,,,
382,3.183333,-1.859937,1.403459,4.367186,,,,,,,,,,,,
383,3.191667,-1.859954,1.403516,4.367245,,,,,,,,,,,,
384,3.200000,-1.859946,1.403559,4.367217,,,,,,,,,,,,
385,3.208333,-1.859950,1.403640,4.367298,,,,,,,,,,,,
386,3.216667,-1.859973,1.403516,4.367162,,,,,,,,,,,,
387,3.225000,-1.859967,1.403571,4.367233,,,,,,,,,,,,
388,3.233333,-1.859968,1.403507,4.367180,,,,,,,,,,,,
389,3.241667,-1.859982,1.403494,4.367215,,,,,,,,,,,,
390,3.250000,-1.860002,1.403523,4.367177,,,,,,,,,,,,
391,3.258333,-1.859981,1.403543,4.367188,,,,,,,,,,,,
392,3.266667,-1.859961,1.403500,4.367198,,,,,,,,,,,,
393,3.275000,-1.859950,1.403491,4.367170,,,,,,,,,,,,
394,3.283333,-1.859910,1.403508,4.367207,,,,,,,,,,,,
395,3.291667,-1.860007,1.403467,4.367177,,,,,,,,,,,,
396,3.300000,-1.859984,1.403539,4.367208,,,,,,,,,,,,
397,3.308333,-1.859923,1.403426,4.367187,,,,,,,,,,,,
398,3.316667,-1.859986,1.403459,4.367145,,,,,,,,,,,,
399,3.325000,-1.859950,1.403466,4.367204,,,,,,,,,,,,
400,3.333333,-1.860029,1.403472,4.367215,,,,,,,,,,,,
401,3.341667,-1.859904,1.403480,4.367160,,,,,,,,,,,,
402,3.350000,-1.859911,1.403587,4.367269,,,,,,,,,,,,
403,3.358333,-1.859942,1.403497,4.367187,,,,,,,,,,,,
404,3.366667,-1.859931,1.403444,4.367160,,,,,,,,,,,,
405,3.375000,-1.859949,1.403464,4.367137,,,,,,,,,,,,
406,3.383333,-1.859933,1.403564,4.367236,,,,,,,,,,,,
407,3.391667,-1.859944,1.403470,4.367190,,,,,,,,,,,,
408,3.400000,-1.860009,1.403515,4.367221,,,,,,,,,,,,
409,3.408333,-1.859980,1.403507,4.367216,,,,,,,,,,,,
410,3.416667,-1.859906,1.403499,4.367209,,,,,,,,,,,,
411,3.425000,-1.859932,1.403469,4.367184,,,,,,,,,,,,
412,3.433333,-1.859898,1.403483,4.367219,,,,,,,,,,,,
413,3.441667,-1.859960,1.403446,4.367208,,,,,,,,,,,,
414,3.450000,-1.859985,1.403480,4.367241,,,,,,,,,,,,
415,3.458333,-1.859929,1.403505,4.367239,,,,,,,,,,,,
416,3.466667,-1.859908,1.403524,4.367157,,,,,,,,,,,,
417,3.475000,-1.859929,1.403457,4.367141,,,,,,,,,,,,
418,3.483333,-1.859914,1.403525,4.367202,,,,,,,,,,,,
419,3.491667,-1.859991,1.403543,4.367193,,,,,,,,,,,,
420,3.500000,-1.859998,1.403548,4.367243,,,,,,,,,,,,
421,3.508333,-1.859915,1.403431,4.367170,,,,,,,,,,,,
422,3.516667,-1.859905,1.403551,4.367245,,,,,,,,,,,,
423,3.525000,-1.859961,1.403450,4.367167,,,,,,,,,,,,
424,3.533333,-1.859918,1.403539,4.367225,,,,,,,,,,,,
425,3.541667,-1.859951,1.403469,4.367218,,,,,,,,,,,,
426,3.550000,-1.859928,1.403444,4.367152,,,,,,,,,,,,
427,3.558333,-1.859953,1.403598,4.367203,,,,,,,,,,,,
428,3.566667,-1.859967,1.403497,4.367194,,,,,,,,,,,,
429,3.575000,-1.859967,1.403463,4.367163,,,,,,,,,,,,
430,3.583333,-1.859939,1.403453,4.367155,,,,,,,,,,,,
431,3.591667,-1.859967,1.403453,4.367099,,,,,,,,,,,,
432,3.600000,-1.859848,1.403580,4.367168,,,,,,,,,,,,
433,3.608333,-1.859922,1.403527,4.367149,,,,,,,,,,,,
434,3.616667,-1.859956,1.403479,4.367177,,,,,,,,,,,,
435,3.625000,-1.859947,1.403456,4.367127,,,,,,,,,,,,
436,3.633333,-1.859981,1.403308,4.367045,,,,,,,,,,,,
437,3.641667,-1.859981,1.403425,4.367118,,,,,,,,,,,,
438,3.650000,-1.859981,1.403416,4.367094,,,,,,,,,,,,
439,3.658333,-1.860074,1.403556,4.367210,,,,,,,,,,,,
440,3.666667,-1.859917,1.403481,4.367169,,,,,,,,,,,,
441,3.675000,-1.859942,1.403408,4.367125,,,,,,,,,,,,
442,3.683333,-1.859993,1.403391,4.367155,,,,,,,,,,,,
443,3.691667,-1.860071,1.403245,4.367059,,,,,,,,,,,,
444,3.700000,-1.860039,1.403307,4.367026,,,,,,,,,,,,
445,3.708333,-1.859983,1.403411,4.367154,,,,,,,,,,,,
446,3.716667,-1.860021,1.403425,4.367123,,,,,,,,,,,,
447,3.725000,-1.859975,1.403454,4.367172,,,,,,,,,,,,
448,3.733333,-1.859936,1.403454,4.367156,,,,,,,,,,,,
449,3.741667,-1.859978,1.403479,4.367147,,,,,,,,,,,,
450,3.750000,-1.859952,1.403403,4.367129,,,,,,,,,,,,
451,3.758333,-1.859898,1.403460,4.367118,,,,,,,,,,,,
452,3.766667,-1.859921,1.403596,4.367194,,,,,,,,,,,,
453,3.775000,-1.860025,1.403507,4.367164,,,,,,,,,,,,
454,3.783333,-1.859946,1.403582,4.367254,,,,,,,,,,,,
455,3.791667,-1.859973,1.403525,4.367210,,,,,,,,,,,,
456,3.800000,-1.859932,1.403449,4.367136,,,,,,,,,,,,
457,3.808333,-1.859900,1.403540,4.367238,,,,,,,,,,,,
458,3.816667,-1.859893,1.403482,4.367188,,,,,,,,,,,,
459,3.825000,-1.859963,1.403489,4.367239,,,,,,,,,,,,
460,3.833333,-1.859935,1.403398,4.367170,,,,,,,,,,,,
461,3.841667,-1.859979,1.403524,4.367246,,,,,,,,,,,,
462,3.850000,-1.860012,1.403476,4.367210,,,,,,,,,,,,
463,3.858333,-1.859965,1.403502,4.367207,,,,,,,,,,,,
464,3.866667,-1.860043,1.403559,4.367258,,,,,,,,,,,,
465,3.875000,-1.860008,1.403424,4.367141,,,,,,,,,,,,
466,3.883333,-1.860093,1.403392,4.367220,,,,,,,,,,,,
467,3.891667,-1.860104,1.403334,4.367141,,,,,,,,,,,,
468,3.900000,-1.860073,1.403378,4.367134,,,,,,,,,,,,
469,3.908333,-1.860061,1.403375,4.367176,,,,,,,,,,,,
470,3.916667,-1.860101,1.403386,4.367234,,,,,,,,,,,,
471,3.925000,-1.860067,1.403384,4.367186,,,,,,,,,,,,
472,3.933333,-1.860044,1.403346,4.367115,,,,,,,,,,,,
473,3.941667,-1.860022,1.403394,4.367223,,,,,,,,,,,,
474,3.950000,-1.859998,1.403394,4.367239,,,,,,,,,,,,
475,3.958333,-1.860013,1.403534,4.367265,,,,,,,,,,,,
476,3.966667,-1.859996,1.403381,4.367192,,,,,,,,,,,,
477,3.975000,-1.859977,1.403401,4.367197,,,,,,,,,,,,
478,3.983333,-1.860008,1.403372,4.367185,,,,,,,,,,,,
479,3.991667,-1.859984,1.403513,4.367249,,,,,,,,,,,,
480,4.000000,-1.859859,1.403528,4.367257,,,,,,,,,,,,
481,4.008333,-1.859962,1.403476,4.367257,,,,,,,,,,,,
482,4.016667,-1.859949,1.403382,4.367224,,,,,,,,,,,,
483,4.025000,-1.860062,1.403497,4.367310,,,,,,,,,,,,
484,4.033333,-1.860024,1.403385,4.367274,,,,,,,,,,,,
485,4.041667,-1.860063,1.403414,4.367254,,,,,,,,,,,,
486,4.050000,-1.860014,1.403361,4.367238,,,,,,,,,,,,
487,4.058333,-1.860019,1.403345,4.367232,,,,,,,,,,,,
488,4.066667,-1.860032,1.403531,4.367280,,,,,,,,,,,,
489,4.075000,-1.859970,1.403525,4.367317,,,,,,,,,,,,
490,4.083333,-1.859961,1.403486,4.367239,,,,,,,,,,,,
491,4.091667,-1.859914,1.403513,4.367291,,,,,,,,,,,,
492,4.100000,-1.859956,1.403495,4.367214,,,,,,,,,,,,
493,4.108333,-1.859986,1.403509,4.367313,,,,,,,,,,,,
494,4.116667,-1.859974,1.403462,4.367241,,,,,,,,,,,,
495,4.125000,-1.860005,1.403524,4.367347,,,,,,,,,,,,
496,4.133333,-1.860055,1.403394,4.367273,,,,,,,,,,,,
497,4.141667,-1.860023,1.403456,4.367276,,,,,,,,,,,,
498,4.150000,-1.859963,1.403495,4.367270,,,,,,,,,,,,
499,4.158333,-1.859923,1.403491,4.367319,,,,,,,,,,,,
500,4.166667,-1.859962,1.403517,4.367301,,,,,,,,,,,,
501,4.175000,-1.860035,1.403386,4.367278,,,,,,,,,,,,
502,4.183333,-1.859863,1.403424,4.367246,,,,,,,,,,,,
503,4.191667,-1.859963,1.403369,4.367208,,,,,,,,,,,,
504,4.200000,-1.859944,1.403446,4.367283,,,,,,,,,,,,
505,4.208333,-1.859940,1.403432,4.367243,,,,,,,,,,,,
506,4.216667,-1.859900,1.403554,4.367272,,,,,,,,,,,,
507,4.225000,-1.859998,1.403503,4.367290,,,,,,,,,,,,
508,4.233333,-1.859990,1.403470,4.367277,,,,,,,,,,,,
509,4.241667,-1.859990,1.403477,4.367284,,,,,,,,,,,,
510,4.250000,-1.860033,1.403430,4.367225,,,,,,,,,,,,
511,4.258333,-1.860017,1.403463,4.367260,,,,,,,,,,,,
512,4.266667,-1.860027,1.403445,4.367280,,,,,,,,,,,,
513,4.275000,-1.860083,1.403393,4.367192,,,,,,,,,,,,
514,4.283333,-1.860000,1.403486,4.367298,,,,,,,,,,,,
515,4.291667,-1.859990,1.403402,4.367229,,,,,,,,,,,,
516,4.300000,-1.859970,1.403510,4.367299,,,,,,,,,,,,
517,4.308333,-1.859952,1.403384,4.367208,,,,,,,,,,,,
518,4.316667,-1.860053,1.403366,4.367204,,,,,,,,,,,,
519,4.325000,-1.860036,1.403502,4.367251,,,,,,,,,,,,
520,4.333333,-1.860046,1.403433,4.367230,,,,,,,,,,,,
521,4.341667,-1.860029,1.403448,4.367216,,,,,,,,,,,,
522,4.350000,-1.860001,1.403391,4.367175,,,,,,,,,,,,
523,4.358333,-1.860098,1.403403,4.367221,,,,,,,,,,,,
524,4.366667,-1.860010,1.403439,4.367251,,,,,,,,,,,,
525,4.375000,-1.860020,1.403399,4.367154,,,,,,,,,,,,
526,4.383333,-1.859939,1.403502,4.367220,,,,,,,,,,,,
527,4.391667,-1.859937,1.403397,4.367192,,,,,,,,,,,,
528,4.400000,-1.859937,1.403468,4.367225,,,,,,,,,,,,
529,4.408333,-1.860013,1.403429,4.367229,,,,,,,,,,,,
530,4.416667,-1.859913,1.403548,4.367244,,,,,,,,,,,,
531,4.425000,-1.860030,1.403325,4.367139,,,,,,,,,,,,
532,4.433333,-1.860014,1.403472,4.367224,,,,,,,,,,,,
533,4.441667,-1.860012,1.403341,4.367161,,,,,,,,,,,,
534,4.450000,-1.860003,1.403270,4.367064,,,,,,,,,,,,
535,4.458333,-1.859974,1.403241,4.367085,,,,,,,,,,,,
536,4.466667,-1.860029,1.403417,4.367187,,,,,,,,,,,,
537,4.475000,-1.859967,1.403506,4.367216,,,,,,,,,,,,
538,4.483333,-1.859973,1.403493,4.367177,,,,,,,,,,,,
539,4.491667,-1.859925,1.403425,4.367157,,,,,,,,,,,,
540,4.500000,-1.859982,1.403439,4.367199,,,,,,,,,,,,
541,4.508333,-1.859982,1.403465,4.367197,,,,,,,,,,,,
542,4.516667,-1.859968,1.403537,4.367187,,,,,,,,,,,,
543,4.525000,-1.860007,1.403437,4.367214,,,,,,,,,,,,
544,4.533333,-1.859957,1.403453,4.367186,,,,,,,,,,,,
545,4.541667,-1.859995,1.403458,4.367182,,,,,,,,,,,,
546,4.550000,-1.860028,1.403401,4.367149,,,,,,,,,,,,
547,4.558333,-1.859915,1.403532,4.367234,,,,,,,,,,,,
548,4.566667,-1.859913,1.403566,4.367245,,,,,,,,,,,,
549,4.575000,-1.859976,1.403328,4.367119,,,,,,,,,,,,
550,4.583333,-1.860024,1.403523,4.367218,,,,,,,,,,,,
551,4.591667,-1.859965,1.403434,4.367221,,,,,,,,,,,,
552,4.600000,-1.859987,1.403509,4.367252,,,,,,,,,,,,
553,4.608333,-1.859970,1.403348,4.367128,,,,,,,,,,,,
554,4.616667,-1.860019,1.403538,4.367234,,,,,,,,,,,,
555,4.625000,-1.859941,1.403543,4.367270,,,,,,,,,,,,
556,4.633333,-1.859980,1.403565,4.367232,,,,,,,,,,,,
557,4.641667,-1.859934,1.403446,4.367184,,,,,,,,,,,,
558,4.650000,-1.859962,1.403517,4.367256,,,,,,,,,,,,
559,4.658333,-1.859991,1.403507,4.367264,,,,,,,,,,,,
560,4.666667,-1.860006,1.403502,4.367247,,,,,,,,,,,,
561,4.675000,-1.859901,1.403490,4.367229,,,,,,,,,,,,
562,4.683333,-1.860046,1.403501,4.367229,,,,,,,,,,,,
563,4.691667,-1.859949,1.403407,4.367149,,,,,,,,,,,,
564,4.700000,-1.860070,1.403516,4.367224,,,,,,,,,,,,
565,4.708333,-1.859972,1.403499,4.367219,,,,,,,,,,,,
566,4.716667,-1.859987,1.403514,4.367229,,,,,,,,,,,,
567,4.725000,-1.859928,1.403454,4.367136,,,,,,,,,,,,
568,4.733333,-1.859967,1.403546,4.367229,,,,,,,,,,,,
569,4.741667,-1.859901,1.403623,4.367280,,,,,,,,,,,,
570,4.750000,-1.859942,1.403549,4.367240,,,,,,,,,,,,
571,4.758333,-1.860027,1.403455,4.367189,,,,,,,,,,,,
572,4.766667,-1.860041,1.403433,4.367212,,,,,,,,,,,,
573,4.775000,-1.860109,1.403373,4.367174,,,,,,,,,,,,
574,4.783333,-1.859991,1.403378,4.367160,,,,,,,,,,,,
575,4.791667,-1.859988,1.403388,4.367118,,,,,,,,,,,,
576,4.800000,-1.860015,1.403405,4.367169,,,,,,,,,,,,
577,4.808333,-1.860017,1.403420,4.367196,,,,,,,,,,,,
578,4.816667,-1.860001,1.403476,4.367216,,,,,,,,,,,,
579,4.825000,-1.859955,1.403461,4.367210,,,,,,,,,,,,
580,4.833333,-1.859960,1.403428,4.367223,,,,,,,,,,,,
581,4.841667,-1.860043,1.403423,4.367176,,,,,,,,,,,,
582,4.850000,-1.860098,1.403389,4.367203,,,,,,,,,,,,
583,4.858333,-1.860038,1.403460,4.367233,,,,,,,,,,,,
584,4.866667,-1.860042,1.403438,4.367192,,,,,,,,,,,,
585,4.875000,-1.859995,1.403466,4.367157,,,,,,,,,,,,
586,4.883333,-1.860079,1.403440,4.367155,,,,,,,,,,,,
587,4.891667,-1.860056,1.403445,4.367153,,,,,,,,,,,,
588,4.900000,-1.859973,1.403516,4.367216,,,,,,,,,,,,
589,4.908333,-1.859964,1.403496,4.367186,,,,,,,,,,,,
590,4.916667,-1.859991,1.403523,4.367223,,,,,,,,,,,,
591,4.925000,-1.860019,1.403507,4.367164,,,,,,,,,,,,
592,4.933333,-1.860022,1.403433,4.367157,,,,,,,,,,,,
593,4.941667,-1.860111,1.403404,4.367140,,,,,,,,,,,,
594,4.950000,-1.860015,1.403353,4.367072,,,,,,,,,,,,
595,4.958333,-1.860053,1.403383,4.367117,,,,,,,,,,,,
596,4.966667,-1.860080,1.403381,4.367102,,,,,,,,,,,,
597,4.975000,-1.860054,1.403459,4.367167,,,,,,,,,,,,
598,4.983333,-1.860062,1.403478,4.367106,,,,,,,,,,,,
599,4.991667,-1.860070,1.403447,4.367191,,,,,,,,,,,,
600,5.000000,-1.860012,1.403488,4.367204,,,,,,,,,,,,
601,5.008333,-1.860081,1.403440,4.367147,,,,,,,,,,,,
602,5.016667,-1.860079,1.403419,4.367095,,,,,,,,,,,,
603,5.025000,-1.859993,1.403530,4.367191,,,,,,,,,,,,
604,5.033333,-1.860037,1.403393,4.367123,,,,,,,,,,,,
605,5.041667,-1.860065,1.403401,4.367113,,,,,,,,,,,,
606,5.050000,-1.860019,1.403376,4.367144,,,,,,,,,,,,
607,5.058333,-1.860041,1.403486,4.367193,,,,,,,,,,,,
608,5.066667,-1.859996,1.403436,4.367189,,,,,,,,,,,,
609,5.075000,-1.860023,1.403524,4.367249,,,,,,,,,,,,
610,5.083333,-1.860047,1.403630,4.367297,,,,,,,,,,,,
611,5.091667,-1.860027,1.403596,4.367269,,,,,,,,,,,,
612,5.100000,-1.860074,1.403597,4.367288,,,,,,,,,,,,
613,5.108333,-1.860088,1.403562,4.367271,,,,,,,,,,,,
614,5.116667,-1.860081,1.403475,4.367190,,,,,,,,,,,,
615,5.125000,-1.860084,1.403561,4.367240,,,,,,,,,,,,
616,5.133333,-1.860175,1.403455,4.367167,,,,,,,,,,,,
617,5.141667,-1.860116,1.403489,4.367160,,,,,,,,,,,,
618,5.150000,-1.860135,1.403482,4.367202,,,,,,,,,,,,
619,5.158333,-1.860107,1.403454,4.367181,,,,,,,,,,,,
620,5.166667,-1.860143,1.403476,4.367146,,,,,,,,,,,,
621,5.175000,-1.860038,1.403476,4.367147,,,,,,,,,,,,
622,5.183333,-1.860096,1.403530,4.367235,,,,,,,,,,,,
623,5.191667,-1.860075,1.403502,4.367174,,,,,,,,,,,,
624,5.200000,-1.860014,1.403458,4.367112,,,,,,,,,,,,
625,5.208333,-1.860096,1.403425,4.367166,,,,,,,,,,,,
626,5.216667,-1.860055,1.403380,4.367092,,,,,,,,,,,,
627,5.225000,-1.860082,1.403488,4.367182,,,,,,,,,,,,
628,5.233333,-1.860060,1.403487,4.367123,,,,,,,,,,,,
629,5.241667,-1.860076,1.403468,4.367169,,,,,,,,,,,,
630,5.250000,-1.860046,1.403582,4.367268,,,,,,,,,,,,
631,5.258333,-1.860073,1.403332,4.367109,,,,,,,,,,,,
632,5.266667,-1.860024,1.403448,4.367156,,,,,,,,,,,,
633,5.275000,-1.859990,1.403450,4.367174,,,,,,,,,,,,
634,5.283333,-1.859979,1.403577,4.367279,,,,,,,,,,,,
635,5.291667,-1.859965,1.403649,4.367306,,,,,,,,,,,,
636,5.300000,-1.860014,1.403537,4.367198,,,,,,,,,,,,
637,5.308333,-1.860028,1.403534,4.367244,,,,,,,,,,,,
638,5.316667,-1.860009,1.403505,4.367205,,,,,,,,,,,,
639,5.325000,-1.859998,1.403638,4.367288,,,,,,,,,,,,
640,5.333333,-1.859984,1.403536,4.367194,,,,,,,,,,,,
641,5.341667,-1.860056,1.403508,4.367199,,,,,,,,,,,,
642,5.350000,-1.860101,1.403546,4.367225,,,,,,,,,,,,
643,5.358333,-1.860040,1.403466,4.367167,,,,,,,,,,,,
644,5.366667,-1.860038,1.403514,4.367166,,,,,,,,,,,,
645,5.375000,-1.859990,1.403443,4.367196,,,,,,,,,,,,
646,5.383333,-1.860032,1.403563,4.367196,,,,,,,,,,,,
647,5.391667,-1.860010,1.403545,4.367194,,,,,,,,,,,,
648,5.400000,-1.860073,1.403446,4.367115,,,,,,,,,,,,
649,5.408333,-1.860014,1.403531,4.367188,,,,,,,,,,,,
650,5.416667,-1.860006,1.403456,4.367153,,,,,,,,,,,,
651,5.425000,-1.860007,1.403489,4.367150,,,,,,,,,,,,
652,5.433333,-1.860017,1.403535,4.367227,,,,,,,,,,,,
653,5.441667,-1.860001,1.403354,4.367073,,,,,,,,,,,,
654,5.450000,-1.859975,1.403545,4.367255,,,,,,,,,,,,
655,5.458333,-1.859991,1.403555,4.367214,,,,,,,,,,,,
656,5.466667,-1.860035,1.403485,4.367177,,,,,,,,,,,,
657,5.475000,-1.860062,1.403409,4.367152,,,,,,,,,,,,
658,5.483333,-1.860062,1.403526,4.367203,,,,,,,,,,,,
659,5.491667,-1.860050,1.403489,4.367207,,,,,,,,,,,,
660,5.500000,-1.860036,1.403509,4.367200,,,,,,,,,,,,
661,5.508333,-1.860030,1.403445,4.367154,,,,,,,,,,,,
662,5.516667,-1.860044,1.403430,4.367151,,,,,,,,,,,,
663,5.525000,-1.859972,1.403543,4.367228,,,,,,,,,,,,
664,5.533333,-1.859995,1.403567,4.367252,,,,,,,,,,,,
665,5.541667,-1.859890,1.403536,4.367223,,,,,,,,,,,,
666,5.550000,-1.859915,1.403558,4.367208,,,,,,,,,,,,
667,5.558333,-1.859957,1.403582,4.367223,,,,,,,,,,,,
668,5.566667,-1.859977,1.403547,4.367222,,,,,,,,,,,,
669,5.575000,-1.860066,1.403529,4.367232,,,,,,,,,,,,
670,5.583333,-1.859953,1.403546,4.367180,,,,,,,,,,,,
671,5.591667,-1.860042,1.403505,4.367217,,,,,,,,,,,,
672,5.600000,-1.860036,1.403541,4.367248,,,,,,,,,,,,
673,5.608333,-1.860031,1.403491,4.367182,,,,,,,,,,,,
674,5.616667,-1.860032,1.403552,4.367235,,,,,,,,,,,,
675,5.625000,-1.860026,1.403476,4.367188,,,,,,,,,,,,
676,5.633333,-1.860008,1.403483,4.367188,,,,,,,,,,,,
677,5.641667,-1.860005,1.403432,4.367128,,,,,,,,,,,,
678,5.650000,-1.860044,1.403453,4.367158,,,,,,,,,,,,
679,5.658333,-1.860081,1.403407,4.367166,,,,,,,,,,,,
680,5.666667,-1.860032,1.403449,4.367132,,,,,,,,,,,,
681,5.675000,-1.859960,1.403558,4.367209,,,,,,,,,,,,
682,5.683333,-1.859938,1.403524,4.367188,,,,,,,,,,,,
683,5.691667,-1.860046,1.403479,4.367153,,,,,,,,,,,,
684,5.700000,-1.859959,1.403497,4.367174,,,,,,,,,,,,
685,5.708333,-1.860006,1.403529,4.367189,,,,,,,,,,,,
686,5.716667,-1.859975,1.403420,4.367183,,,,,,,,,,,,
687,5.725000,-1.859976,1.403503,4.367178,,,,,,,,,,,,
688,5.733333,-1.859986,1.403526,4.367200,,,,,,,,,,,,
689,5.741667,-1.859950,1.403446,4.367122,,,,,,,,,,,,
690,5.750000,-1.859938,1.403588,4.367231,,,,,,,,,,,,
691,5.758333,-1.860002,1.403517,4.367193,,,,,,,,,,,,
692,5.766667,-1.859933,1.403463,4.367181,,,,,,,,,,,,
693,5.775000,-1.860019,1.403451,4.367195,,,,,,,,,,,,
694,5.783333,-1.859987,1.403551,4.367214,,,,,,,,,,,,
695,5.791667,-1.860031,1.403495,4.367260,,,,,,,,,,,,
696,5.800000,-1.860070,1.403467,4.367252,,,,,,,,,,,,
697,5.808333,-1.860162,1.403515,4.367315,,,,,,,,,,,,
698,5.816667,-1.860121,1.403506,4.367447,,,,,,,,,,,,
699,5.825000,-1.860146,1.403392,4.367447,,,,,,,,,,,,
700,5.833333,-1.860194,1.403478,4.367580,,,,,,,,,,,,
701,5.841667,-1.860275,1.403469,4.367721,,,,,,,,,,,,
702,5.850000,-1.860396,1.403479,4.367922,,,,,,,,,,,,
703,5.858333,-1.860655,1.403317,4.368032,,,,,,,,,,,,
704,5.866667,-1.860682,1.403517,4.368308,,,,,,,,,,,,
705,5.875000,-1.860724,1.403401,4.368341,,,,,,,,,,,,
706,5.883333,-1.860791,1.403373,4.368202,,,,,,,,,,,,
707,5.891667,-1.860972,1.403480,4.368034,,,,,,,,,,,,
708,5.900000,-1.861272,1.403559,4.367722,,,,,,,,,,,,
709,5.908333,-1.861634,1.403437,4.367414,,,,,,,,,,,,
710,5.916667,-1.861946,1.403447,4.367244,,,,,,,,,,,,
711,5.925000,-1.862432,1.403533,4.367238,,,,,,,,,,,,
712,5.933333,-1.863033,1.403407,4.367144,,,,,,,,,,,,
713,5.941667,-1.863609,1.403519,4.367091,,,,,,,,,,,,
714,5.950000,-1.864394,1.403507,4.367102,,,,,,,,,,,,
715,5.958333,-1.864977,1.403666,4.367174,,,,,,,,,,,,
716,5.966667,-1.865440,1.403557,4.367060,,,,,,,,,,,,
717,5.975000,-1.865719,1.403654,4.367164,,,,,,,,,,,,
718,5.983333,-1.866013,1.403638,4.367175,,,,,,,,,,,,
719,5.991667,-1.866195,1.403636,4.367208,,,,,,,,,,,,
720,6.000000,-1.866428,1.403516,4.367249,,,,,,,,,,,,
721,6.008333,-1.866500,1.403618,4.367489,,,,,,,,,,,,
722,6.016667,-1.866469,1.403599,4.367625,,,,,,,,,,,,
723,6.025000,-1.866518,1.403674,4.367907,,,,,,,,,,,,
724,6.033333,-1.866445,1.403708,4.368150,,,,,,,,,,,,
725,6.041667,-1.866543,1.403918,4.368568,,,,,,,,,,,,
726,6.050000,-1.866529,1.404298,4.368937,,,,,,,,,,,,
727,6.058333,-1.866472,1.404950,4.369459,,,,,,,,,,,,
728,6.066667,-1.866481,1.405848,4.369921,,,,,,,,,,,,
729,6.075000,-1.866527,1.406971,4.370378,,,,,,,,,,,,
730,6.083333,-1.866577,1.408438,4.370828,,,,,,,,,,,,
731,6.091667,-1.866802,1.409986,4.371387,,,,,,,,,,,,
732,6.100000,-1.867163,1.411614,4.371704,,,,,,,,,,,,
733,6.108333,-1.867630,1.413303,4.372138,,,,,,,,,,,,
734,6.116667,-1.868067,1.415265,4.372510,,,,,,,,,,,,
735,6.125000,-1.868515,1.417419,4.372779,,,,,,,,,,,,
736,6.133333,-1.869273,1.420327,4.373594,,,,,,,,,,,,
737,6.141667,-1.870084,1.422645,4.374089,,,,,,,,,,,,
738,6.150000,-1.870855,1.425135,4.374162,,,,,,,,,,,,
739,6.158333,-1.871681,1.428312,4.374822,,,,,,,,,,,,
740,6.166667,-1.872714,1.431817,4.375593,,,,,,,,,,,,
741,6.175000,-1.873601,1.434847,4.375967,,,,,,,,,,,,
742,6.183333,-1.874767,1.438461,4.376853,,,,,,,,,,,,
743,6.191667,-1.875637,1.442212,4.377565,,,,,,,,,,,,
744,6.200000,-1.876953,1.445804,4.378415,,,,,,,,,,,,
745,6.208333,-1.878056,1.449822,4.379334,,,,,,,,,,,,
746,6.216667,-1.879234,1.453884,4.380219,,,,,,,,,,,,
747,6.225000,-1.880643,1.458026,4.381084,,,,,,,,,,,,
748,6.233333,-1.882117,1.462610,4.382384,,,,,,,,,,,,
749,6.241667,-1.883079,1.466813,4.383300,,,,,,,,,,,,
750,6.250000,-1.884616,1.471673,4.384444,,,,,,,,,,,,
751,6.258333,-1.885667,1.476139,4.385506,,,,,,,,,,,,
752,6.266667,-1.886966,1.481402,4.386835,,,,,,,,,,,,
753,6.275000,-1.888222,1.485987,4.387714,,,,,,,,,,,,
754,6.283333,-1.889387,1.491282,4.389168,,,,,,,,,,,,
755,6.291667,-1.890748,1.496119,4.390033,,,,,,,,,,,,
756,6.300000,-1.891900,1.501746,4.391487,,,,,,,,,,,,
757,6.308333,-1.893030,1.506765,4.392541,,,,,,,,,,,,
758,6.316667,-1.894051,1.512244,4.393744,,,,,,,,,,,,
759,6.325000,-1.895291,1.517867,4.395065,,,,,,,,,,,,
760,6.333333,-1.896210,1.522952,4.396079,,,,,,,,,,,,
761,6.341667,-1.897588,1.528672,4.397351,,,,,,,,,,,,
762,6.350000,-1.898756,1.534150,4.398439,,,,,,,,,,,,
763,6.358333,-1.899915,1.539666,4.399608,,,,,,,,,,,,
764,6.366667,-1.901206,1.545287,4.400854,,,,,,,,,,,,
765,6.375000,-1.901691,1.552402,4.402639,,,,,,,,,,,,
766,6.383333,-1.903563,1.556648,4.402834,,,,,,,,,,,,
767,6.391667,-1.904783,1.562619,4.404090,,,,,,,,,,,,
768,6.400000,-1.905782,1.568371,4.404976,,,,,,,,,,,,
769,6.408333,-1.906892,1.574440,4.405892,,,,,,,,,,,,
770,6.416667,-1.908320,1.580478,4.406763,,,,,,,,,,,,
771,6.425000,-1.909156,1.586591,4.407497,,,,,,,,,,,,
772,6.433333,-1.910364,1.592779,4.408421,,,,,,,,,,,,
773,6.441667,-1.911465,1.599487,4.409353,,,,,,,,,,,,
