Format Version,1.1,Take Name,Take 2016-04-06 08.07.39 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-06 08.07.39.119 PM,Total Frames,4607,Rotation Type,Quaternion

,,Marker,Marker,Marker
2876,23.966667,-2.415375,2.112816,1.607751
2877,23.975000,-2.420712,2.101387,1.593143
2878,23.983333,-2.426053,2.090032,1.578846
2879,23.991667,-2.431105,2.078833,1.564351
2880,24.000000,-2.436184,2.067832,1.549967
2881,24.008333,-2.441509,2.056898,1.535532
2882,24.016667,-2.446469,2.046093,1.521195
2883,24.025000,-2.451472,2.035183,1.506732
2884,24.033333,-2.456152,2.024537,1.492215
2885,24.041667,-2.460934,2.013912,1.477884
2886,24.050000,-2.465910,2.003253,1.463157
2887,24.058333,-2.470473,1.992695,1.448985
2888,24.066667,-2.475066,1.982141,1.434101
2889,24.075000,-2.479670,1.971772,1.419753
2890,24.083333,-2.484123,1.961297,1.404907
2891,24.091667,-2.488599,1.951078,1.390274
2892,24.100000,-2.492804,1.940754,1.375708
2893,24.108333,-2.497210,1.930637,1.361009
2894,24.116667,-2.501491,1.920521,1.346477
2895,24.125000,-2.505677,1.910662,1.331792
2896,24.133333,-2.509747,1.900496,1.316912
2897,24.141667,-2.513424,1.890847,1.302678
2898,24.150000,-2.517411,1.880924,1.287675
2899,24.158333,-2.521339,1.871430,1.273067
2900,24.166667,-2.524836,1.861847,1.258408
2901,24.175000,-2.528309,1.852384,1.244102
2902,24.183333,-2.531837,1.842928,1.229360
2903,24.191667,-2.535192,1.833583,1.214851
2904,24.200000,-2.538516,1.824316,1.200049
2905,24.208333,-2.541491,1.815097,1.185808
2906,24.216667,-2.544462,1.806183,1.171270
2907,24.225000,-2.547214,1.797244,1.156988
2908,24.233333,-2.550061,1.788390,1.142562
2909,24.241667,-2.552726,1.779712,1.128061
2910,24.250000,-2.555492,1.771312,1.113643
2911,24.258333,-2.558051,1.763006,1.099181
2912,24.266667,-2.560334,1.754603,1.084675
2913,24.275000,-2.562656,1.746420,1.070150
2914,24.283333,-2.564810,1.738401,1.055582
2915,24.291667,-2.566979,1.730253,1.041114
2916,24.300000,-2.568927,1.722191,1.026803
2917,24.308333,-2.570681,1.714605,1.012482
2918,24.316667,-2.572318,1.707027,0.997965
2919,24.325000,-2.573768,1.699528,0.983721
2920,24.333333,-2.575373,1.691673,0.969575
2921,24.341667,-2.576700,1.683983,0.955208
2922,24.350000,-2.577625,1.676581,0.941242
2923,24.358333,-2.578794,1.669052,0.927046
2924,24.366667,-2.579629,1.661083,0.913476
2925,24.375000,-2.579804,1.653371,0.900027
2926,24.383333,-2.580494,1.645552,0.886570
2927,24.391667,-2.580866,1.638091,0.873070
2928,24.400000,-2.581084,1.630718,0.859743
2929,24.408333,-2.581224,1.622994,0.846540
2930,24.416667,-2.580982,1.615371,0.833314
2931,24.425000,-2.580814,1.607926,0.820629
2932,24.433333,-2.580709,1.600356,0.807416
2933,24.441667,-2.580227,1.592865,0.794762
2934,24.450000,-2.579819,1.585313,0.781878
2935,24.458333,-2.579203,1.578059,0.768931
2936,24.466667,-2.578517,1.570767,0.756296
2937,24.475000,-2.577320,1.562259,0.742323
2938,24.483333,-2.577107,1.556471,0.730991
2939,24.491667,-2.576101,1.549728,0.718768
2940,24.500000,-2.575482,1.542674,0.706017
2941,24.508333,-2.574620,1.536072,0.693387
2942,24.516667,-2.573433,1.529629,0.681069
2943,24.525000,-2.571844,1.521731,0.666694
2944,24.533333,-2.571321,1.517248,0.655545
2945,24.541667,-2.571695,1.510933,0.640588
2946,24.550000,-2.568263,1.504866,0.628999
2947,24.558333,-2.567900,1.500757,0.617143
2948,24.566667,-2.565801,1.495140,0.603457
2949,24.575000,-2.566853,1.491842,0.589149
2950,24.583333,-2.564662,1.488913,0.577633
2951,24.591667,-2.563337,1.486003,0.564316
2952,24.600000,-2.561790,1.482209,0.549046
2953,24.608333,-2.560525,1.480925,0.535090
2954,24.616667,-2.560925,1.481147,0.520730
2955,24.625000,-2.558081,1.479958,0.507548
2956,24.633333,-2.558596,1.481586,0.492810
2957,24.641667,-2.557596,1.482856,0.478156
2958,24.650000,-2.555441,1.484026,0.464228
2959,24.658333,-2.553015,1.486366,0.451245
2960,24.666667,-2.552705,1.489159,0.436089
2961,24.675000,-2.551064,1.491860,0.422087
2962,24.683333,-2.549577,1.495257,0.407846
2963,24.691667,-2.548949,1.499745,0.393469
2964,24.700000,-2.546812,1.503475,0.379612
2965,24.708333,-2.545585,1.509429,0.367743
2966,24.716667,-2.545307,1.514030,0.351804
2967,24.725000,-2.543721,1.519774,0.338621
2968,24.733333,-2.540922,1.524763,0.325407
2969,24.741667,-2.538343,1.530714,0.312909
2970,24.750000,-2.536668,1.537619,0.299960
2971,24.758333,-2.535316,1.544858,0.286749
2972,24.766667,-2.533370,1.552162,0.273585
2973,24.775000,-2.530515,1.559485,0.260936
2974,24.783333,-2.528972,1.567847,0.247837
2975,24.791667,-2.526470,1.576081,0.235781
2976,24.800000,-2.523125,1.584561,0.223302
2977,24.808333,-2.521827,1.593873,0.210012
2978,24.816667,-2.519861,1.603544,0.197606
2979,24.825000,-2.517973,1.613650,0.184988
2980,24.833333,-2.516874,1.624221,0.171683
2981,24.841667,-2.513957,1.633985,0.158905
2982,24.850000,-2.510961,1.644074,0.146597
2983,24.858333,-2.508454,1.654547,0.133830
2984,24.866667,-2.508031,1.666679,0.120273
2985,24.875000,-2.505321,1.677496,0.107427
2986,24.883333,-2.501808,1.687745,0.095662
2987,24.891667,-2.499611,1.698936,0.082394
2988,24.900000,-2.498191,1.710842,0.069432
2989,24.908333,-2.494096,1.721105,0.057398
2990,24.916667,-2.491288,1.732203,0.044579
2991,24.925000,-2.489548,1.744025,0.031254
2992,24.933333,-2.487033,1.755480,0.018197
2993,24.941667,-2.483310,1.766269,0.006323
2994,24.950000,-2.479798,1.777527,-0.006538
2995,24.958333,-2.477278,1.789360,-0.019808
2996,24.966667,-2.474162,1.800623,-0.032789
2997,24.975000,-2.470816,1.812129,-0.045562
2998,24.983333,-2.466820,1.824056,-0.058433
2999,24.991667,-2.462555,1.835506,-0.071476
3000,25.000000,-2.459887,1.848053,-0.085343
3001,25.008333,-2.456573,1.860812,-0.098923
3002,25.016667,-2.451816,1.872661,-0.111700
3003,25.025000,-2.447964,1.885316,-0.125257
3004,25.033333,-2.442844,1.897506,-0.138362
3005,25.041667,-2.438497,1.910345,-0.152214
3006,25.050000,-2.434204,1.923467,-0.165988
3007,25.058333,-2.428907,1.936318,-0.179411
3008,25.066667,-2.424814,1.949762,-0.193326
3009,25.075000,-2.419300,1.963090,-0.206349
3010,25.083333,-2.415331,1.976277,-0.220418
3011,25.091667,-2.409985,1.989399,-0.234207
3012,25.100000,-2.404160,2.002560,-0.246953
3013,25.108333,-2.398284,2.015387,-0.259977
3014,25.116667,-2.392628,2.028763,-0.273105
3015,25.125000,-2.386986,2.042024,-0.286086
3016,25.133333,-2.380980,2.055430,-0.298943
3017,25.141667,-2.373353,2.067999,-0.311275
3018,25.150000,-2.367575,2.081616,-0.323714
3019,25.158333,-2.361211,2.094841,-0.336070
3020,25.166667,-2.353518,2.107934,-0.347968
3021,25.175000,-2.345609,2.120978,-0.359243
3022,25.183333,-2.338364,2.134102,-0.370503
3023,25.191667,-2.331348,2.147804,-0.382236
3024,25.200000,-2.324632,2.161584,-0.392987
3025,25.208333,-2.317277,2.175199,-0.404090
3026,25.216667,-2.309757,2.188815,-0.414053
3027,25.225000,-2.302399,2.202786,-0.424642
3028,25.233333,-2.294664,2.216718,-0.433902
3029,25.241667,-2.286790,2.230657,-0.443271
3030,25.250000,-2.278963,2.244566,-0.452339
3031,25.258333,-2.270794,2.258235,-0.460887
3032,25.266667,-2.262748,2.271843,-0.469009
3033,25.275000,-2.253986,2.285382,-0.476450
3034,25.283333,-2.245659,2.299260,-0.483787
3035,25.291667,-2.238552,2.313631,-0.491490
3036,25.300000,-2.230661,2.327634,-0.498724
3037,25.308333,-2.223177,2.342200,-0.505920
3038,25.316667,-2.214086,2.356320,-0.511891
3039,25.325000,-2.207506,2.371523,-0.519412
3040,25.333333,-2.199641,2.386720,-0.526356
3041,25.341667,-2.191851,2.401748,-0.533242
3042,25.350000,-2.183764,2.417145,-0.539475
3043,25.358333,-2.175758,2.432605,-0.545472
3044,25.366667,-2.166973,2.447601,-0.551578
3045,25.375000,-2.160195,2.463777,-0.558411
3046,25.383333,-2.152294,2.479258,-0.564554
3047,25.391667,-2.146046,2.495580,-0.571634
3048,25.400000,-2.139076,2.511575,-0.578503
3049,25.408333,-2.131971,2.527497,-0.585173
3050,25.416667,-2.124605,2.543488,-0.591786
3051,25.425000,-2.116807,2.558932,-0.598484
3052,25.433333,-2.110545,2.575078,-0.605835
3053,25.441667,-2.103758,2.590821,-0.613225
3054,25.450000,-2.097675,2.606503,-0.621096
3055,25.458333,-2.091390,2.622123,-0.628843
3056,25.466667,-2.084948,2.637295,-0.636704
3057,25.475000,-2.078527,2.652323,-0.644800
3058,25.483333,-2.072101,2.666768,-0.652978
3059,25.491667,-2.064907,2.680590,-0.660994
3060,25.500000,-2.057312,2.693906,-0.668918
3061,25.508333,-2.050467,2.706839,-0.677197
3062,25.516667,-2.045221,2.719766,-0.685630
3063,25.525000,-2.039564,2.732128,-0.694019
3064,25.533333,-2.033469,2.743582,-0.702597
3065,25.541667,-2.026932,2.754312,-0.711177
3066,25.550000,-2.019908,2.764128,-0.719433
3067,25.558333,-2.013174,2.773400,-0.727866
3068,25.566667,-2.006046,2.781901,-0.736042
3069,25.575000,-1.999138,2.789951,-0.744681
3070,25.583333,-1.992221,2.797522,-0.753264
3071,25.591667,-1.985784,2.804543,-0.762344
3072,25.600000,-1.978980,2.810738,-0.770890
3073,25.608333,-1.972434,2.816467,-0.780015
3074,25.616667,-1.965482,2.821559,-0.788666
3075,25.625000,-1.959115,2.825999,-0.797885
3076,25.633333,-1.952759,2.829767,-0.806775
3077,25.641667,-1.945880,2.832690,-0.815725
3078,25.650000,-1.939567,2.835023,-0.824812
3079,25.658333,-1.932783,2.836666,-0.833434
3080,25.666667,-1.926560,2.837818,-0.842595
3081,25.675000,-1.920097,2.838250,-0.851726
3082,25.683333,-1.913571,2.837471,-0.860259
3083,25.691667,-1.907125,2.836671,-0.869416
3084,25.700000,-1.901229,2.834829,-0.878406
3085,25.708333,-1.894531,2.832327,-0.887078
3086,25.716667,-1.888736,2.829467,-0.895853
3087,25.725000,-1.882080,2.825652,-0.904669
3088,25.733333,-1.876092,2.821004,-0.913690
3089,25.741667,-1.869714,2.815804,-0.922213
3090,25.750000,-1.863795,2.809823,-0.930936
3091,25.758333,-1.857340,2.803245,-0.939245
3092,25.766667,-1.851804,2.796385,-0.948292
3093,25.775000,-1.845376,2.788168,-0.957067
3094,25.783333,-1.839333,2.779687,-0.965590
3095,25.791667,-1.833508,2.770900,-0.974298
3096,25.800000,-1.827545,2.761283,-0.982860
3097,25.808333,-1.821490,2.750929,-0.991302
3098,25.816667,-1.815162,2.740014,-0.999702
3099,25.825000,-1.809292,2.728734,-1.008005
3100,25.833333,-1.803190,2.716886,-1.016681
3101,25.841667,-1.796667,2.704479,-1.025066
3102,25.850000,-1.790920,2.692414,-1.033452
3103,25.858333,-1.784267,2.680334,-1.042150
3104,25.866667,-1.777932,2.667871,-1.050865
3105,25.875000,-1.771683,2.655870,-1.059567
3106,25.883333,-1.764603,2.643743,-1.068326
3107,25.891667,-1.758314,2.631597,-1.077275
3108,25.900000,-1.751705,2.619899,-1.085802
3109,25.908333,-1.746516,2.608729,-1.095328
3110,25.916667,-1.739370,2.596881,-1.104098
3111,25.925000,-1.732160,2.584762,-1.112573
3112,25.933333,-1.725103,2.573324,-1.121131
3113,25.941667,-1.717868,2.561690,-1.129793
3114,25.950000,-1.709876,2.549989,-1.138081
3115,25.958333,-1.702600,2.538266,-1.146990
3116,25.966667,-1.695101,2.526671,-1.155656
3117,25.975000,-1.687093,2.514923,-1.164156
3118,25.983333,-1.678463,2.503183,-1.172123
3119,25.991667,-1.670248,2.491637,-1.180476
3120,26.000000,-1.661919,2.479858,-1.188530
3121,26.008333,-1.653908,2.468230,-1.197063
3122,26.016667,-1.645614,2.456743,-1.205111
3123,26.025000,-1.636955,2.445167,-1.212922
3124,26.033333,-1.627989,2.433281,-1.220644
3125,26.041667,-1.618979,2.421581,-1.228606
3126,26.050000,-1.609979,2.409672,-1.236539
3127,26.058333,-1.600593,2.397943,-1.244272
3128,26.066667,-1.590855,2.386341,-1.251775
3129,26.075000,-1.581405,2.375014,-1.259491
3130,26.083333,-1.571676,2.363801,-1.267180
3131,26.091667,-1.561857,2.352930,-1.274786
3132,26.100000,-1.551681,2.342356,-1.282226
3133,26.108333,-1.541621,2.331718,-1.289738
3134,26.116667,-1.531317,2.321349,-1.297243
3135,26.125000,-1.520738,2.310860,-1.304433
3136,26.133333,-1.510240,2.300804,-1.311596
3137,26.141667,-1.499469,2.290939,-1.318558
3138,26.150000,-1.488637,2.281146,-1.325646
3139,26.158333,-1.477692,2.271238,-1.332477
3140,26.166667,-1.466784,2.261796,-1.339190
3141,26.175000,-1.455515,2.252579,-1.345603
3142,26.183333,-1.444470,2.243282,-1.352035
3143,26.191667,-1.433240,2.234293,-1.358385
3144,26.200000,-1.422107,2.225598,-1.364300
3145,26.208333,-1.410889,2.216655,-1.370223
3146,26.216667,-1.399624,2.208087,-1.375722
3147,26.225000,-1.388115,2.199522,-1.381342
3148,26.233333,-1.376821,2.191381,-1.386617
3149,26.241667,-1.365580,2.183139,-1.392086
3150,26.250000,-1.354389,2.174911,-1.397005
3151,26.258333,-1.343420,2.167261,-1.401950
3152,26.266667,-1.332146,2.159590,-1.407041
3153,26.275000,-1.321135,2.152036,-1.411739
3154,26.283333,-1.310047,2.144672,-1.416426
3155,26.291667,-1.298829,2.137225,-1.421246
3156,26.300000,-1.287452,2.129894,-1.425584
3157,26.308333,-1.276570,2.123021,-1.429756
3158,26.316667,-1.265462,2.116211,-1.433835
3159,26.325000,-1.254807,2.109206,-1.438037
3160,26.333333,-1.244251,2.102412,-1.442318
3161,26.341667,-1.232533,2.094840,-1.446035
3162,26.350000,-1.221747,2.087980,-1.449751
3163,26.358333,-1.211265,2.081371,-1.453553
3164,26.366667,-1.200740,2.074728,-1.457114
3165,26.375000,-1.189744,2.067897,-1.460542
3166,26.383333,-1.179142,2.061126,-1.463926
3167,26.391667,-1.168662,2.054578,-1.467209
3168,26.400000,-1.157822,2.047735,-1.470400
3169,26.408333,-1.147608,2.041193,-1.473446
3170,26.416667,-1.136865,2.034396,-1.476247
3171,26.425000,-1.126474,2.028209,-1.477734
3172,26.433333,-1.115811,2.021122,-1.481438
3173,26.441667,-1.105966,2.015264,-1.482798
3174,26.450000,-1.095258,2.007797,-1.486258
3175,26.458333,-1.086175,2.001821,-1.489245
3176,26.466667,-1.075880,1.995515,-1.489763
3177,26.475000,-1.066284,1.988968,-1.491806
3178,26.483333,-1.055402,1.981812,-1.494867
3179,26.491667,-1.046483,1.976428,-1.495346
3180,26.500000,-1.036459,1.969589,-1.496994
3181,26.508333,-1.027007,1.963649,-1.498632
3182,26.516667,-1.017906,1.958000,-1.499505
3183,26.525000,-1.008128,1.951427,-1.500734
3184,26.533333,-0.999667,1.946421,-1.501391
3185,26.541667,-0.990673,1.940532,-1.502311
3186,26.550000,-0.980930,1.933963,-1.503720
3187,26.558333,-0.972933,1.929448,-1.503169
3188,26.566667,-0.963964,1.923143,-1.504498
3189,26.575000,-0.956149,1.919204,-1.503263
3190,26.583333,-0.947226,1.913202,-1.503992
3191,26.591667,-0.939692,1.909639,-1.502599
3192,26.600000,-0.931426,1.904281,-1.503298
3193,26.608333,-0.924334,1.900863,-1.501146
3194,26.616667,-0.916443,1.896429,-1.500447
3195,26.625000,-0.909547,1.892102,-1.500095
3196,26.633333,-0.902205,1.888333,-1.498288
3197,26.641667,-0.896189,1.885597,-1.495664
3198,26.650000,-0.889834,1.882355,-1.493846
3199,26.658333,-0.883875,1.878967,-1.491730
3200,26.666667,-0.878002,1.875908,-1.489326
3201,26.675000,-0.871978,1.872841,-1.486827
3202,26.683333,-0.866503,1.869484,-1.485824
3203,26.691667,-0.861128,1.866824,-1.482674
3204,26.700000,-0.856239,1.864297,-1.479686
3205,26.708333,-0.850663,1.861624,-1.476538
3206,26.716667,-0.846482,1.859714,-1.473127
3207,26.725000,-0.841846,1.857831,-1.469872
3208,26.733333,-0.837534,1.856032,-1.466124
3209,26.741667,-0.833217,1.854265,-1.462293
3210,26.750000,-0.829664,1.853730,-1.457262
3211,26.758333,-0.825993,1.852362,-1.453306
3212,26.766667,-0.822296,1.851136,-1.449216
3213,26.775000,-0.818732,1.849202,-1.446317
3214,26.783333,-0.815698,1.849017,-1.440554
3215,26.791667,-0.812905,1.847954,-1.437786
3216,26.800000,-0.810408,1.847245,-1.433507
3217,26.808333,-0.807445,1.847070,-1.427166
3218,26.816667,-0.805148,1.846757,-1.422440
3219,26.825000,-0.802567,1.845281,-1.419306
3220,26.833333,-0.800638,1.845150,-1.414205
3221,26.841667,-0.800059,1.845348,-1.409963
3222,26.850000,-0.798725,1.845046,-1.405115
3223,26.858333,-0.797005,1.845438,-1.398507
3224,26.866667,-0.796473,1.844886,-1.395466
3225,26.875000,-0.795512,1.845079,-1.390265
3226,26.883333,-0.794285,1.845414,-1.384064
3227,26.891667,-0.794407,1.845523,-1.380594
3228,26.900000,-0.793352,1.845805,-1.374071
3229,26.908333,-0.794751,1.846261,-1.371195
3230,26.916667,-0.794538,1.846867,-1.366164
3231,26.925000,-0.794827,1.846993,-1.361461
3232,26.933333,-0.795071,1.847586,-1.356201
3233,26.941667,-0.795780,1.848174,-1.351759
3234,26.950000,-0.796222,1.849280,-1.345185
3235,26.958333,-0.797194,1.850034,-1.340621
3236,26.966667,-0.798635,1.851280,-1.335998
3237,26.975000,-0.800924,1.851790,-1.333605
3238,26.983333,-0.802024,1.853687,-1.327045
3239,26.991667,-0.804603,1.854643,-1.324762
3240,27.000000,-0.806140,1.856779,-1.318466
3241,27.008333,-0.809001,1.857747,-1.316108
3242,27.016667,-0.811642,1.860160,-1.311711
3243,27.025000,-0.814051,1.862178,-1.305824
3244,27.033333,-0.817401,1.863954,-1.303358
3245,27.041667,-0.821076,1.866239,-1.299048
3246,27.050000,-0.823455,1.868650,-1.293532
3247,27.058333,-0.827258,1.871077,-1.289101
3248,27.066667,-0.831689,1.872876,-1.287172
3249,27.075000,-0.835215,1.875786,-1.281244
3250,27.083333,-0.839271,1.878250,-1.277045
3251,27.091667,-0.844526,1.880095,-1.275273
3252,27.100000,-0.848684,1.883019,-1.269128
3253,27.108333,-0.853175,1.885222,-1.265220
3254,27.116667,-0.858377,1.887858,-1.261345
3255,27.125000,-0.863531,1.890267,-1.257089
3256,27.133333,-0.868854,1.892676,-1.253476
3257,27.141667,-0.874333,1.895612,-1.249159
3258,27.150000,-0.880107,1.898148,-1.245583
3259,27.158333,-0.885668,1.901160,-1.241472
3260,27.166667,-0.892339,1.903777,-1.239297
3261,27.175000,-0.898211,1.906314,-1.235363
3262,27.183333,-0.904677,1.909659,-1.230924
3263,27.191667,-0.909526,1.912670,-1.224550
3264,27.200000,-0.916937,1.915420,-1.222454
3265,27.208333,-0.923219,1.918633,-1.217726
3266,27.216667,-0.929656,1.921943,-1.212864
3267,27.225000,-0.935120,1.925416,-1.206432
3268,27.233333,-0.942227,1.928128,-1.203673
3269,27.241667,-0.949133,1.931686,-1.198718
3270,27.250000,-0.956320,1.935170,-1.193498
3271,27.258333,-0.962239,1.938721,-1.186164
3272,27.266667,-0.969236,1.942168,-1.180646
3273,27.275000,-0.977742,1.945629,-1.177836
3274,27.283333,-0.984612,1.949038,-1.172197
3275,27.291667,-0.992363,1.953063,-1.166621
3276,27.300000,-0.999523,1.956580,-1.160669
3277,27.308333,-1.006244,1.960463,-1.152595
3278,27.316667,-1.015586,1.964209,-1.149023
3279,27.325000,-1.023423,1.967791,-1.142880
3280,27.333333,-1.030457,1.971584,-1.134750
3281,27.341667,-1.038872,1.975266,-1.128577
3282,27.350000,-1.048003,1.978613,-1.124231
3283,27.358333,-1.056907,1.982669,-1.118013
3284,27.366667,-1.064471,1.985989,-1.111179
3285,27.375000,-1.074558,1.990144,-1.104780
3286,27.383333,-1.083101,1.993460,-1.097819
3287,27.391667,-1.092581,1.997471,-1.090941
3288,27.400000,-1.101442,2.001215,-1.083640
3289,27.408333,-1.111409,2.005317,-1.076527
3290,27.416667,-1.121137,2.009531,-1.069066
3291,27.425000,-1.130832,2.013675,-1.061461
3292,27.433333,-1.140069,2.017385,-1.053867
3293,27.441667,-1.150118,2.021517,-1.045975
3294,27.450000,-1.159825,2.025476,-1.038172
3295,27.458333,-1.169236,2.029342,-1.030176
3296,27.466667,-1.179685,2.033561,-1.022015
3297,27.475000,-1.189316,2.037288,-1.013752
3298,27.483333,-1.199675,2.041554,-1.005178
3299,27.491667,-1.209952,2.045758,-0.996889
3300,27.500000,-1.220359,2.049671,-0.988322
3301,27.508333,-1.230398,2.053534,-0.979992
3302,27.516667,-1.240652,2.057288,-0.971419
3303,27.525000,-1.251182,2.061338,-0.962643
3304,27.533333,-1.261889,2.065765,-0.954182
3305,27.541667,-1.272269,2.069411,-0.945296
3306,27.550000,-1.283058,2.073524,-0.936764
3307,27.558333,-1.293625,2.077044,-0.927944
