Format Version,1.1,Take Name,Take 2016-04-06 08.07.11 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-06 08.07.11.120 PM,Total Frames,3226,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10302,Marker_10302,Marker_10302,Marker_10310,Marker_10310,Marker_10310
,,"8392B20CF49E3570283E","8392B20CF49E3570283E","8392B20CF49E3570283E","8392B20CF49E35702846","8392B20CF49E35702846","8392B20CF49E35702846"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
1513,12.608333,-2.867120,1.907828,1.543217,,,
1514,12.616667,-2.863445,1.908148,1.553977,,,
1515,12.625000,-2.862176,1.909480,1.563203,,,
1516,12.633333,-2.860268,1.910325,1.572962,,,
1517,12.641667,-2.858371,1.911386,1.582973,,,
1518,12.650000,-2.854962,1.911263,1.593618,,,
1519,12.658333,-2.852980,1.911666,1.603874,,,
1520,12.666667,-2.851656,1.912541,1.613309,,,
1521,12.675000,-2.848902,1.912251,1.623991,,,
1522,12.683333,-2.846941,1.912452,1.633661,,,
1523,12.691667,-2.845730,1.913136,1.643446,,,
1524,12.700000,-2.842775,1.912459,1.654105,,,
1525,12.708333,-2.840995,1.912529,1.664252,,,
1526,12.716667,-2.838919,1.912333,1.674654,,,
1527,12.725000,-2.836887,1.912006,1.684760,,,
1528,12.733333,-2.835248,1.911827,1.695009,,,
1529,12.741667,-2.833284,1.911486,1.705086,,,
1530,12.750000,-2.832229,1.911633,1.714917,,,
1531,12.758333,-2.829329,1.910553,1.725895,,,
1532,12.766667,-2.829242,1.911202,1.734935,,,
1533,12.775000,-2.826773,1.910362,1.745777,,,
1534,12.783333,-2.824920,1.909914,1.755920,,,
1535,12.791667,-2.822434,1.908997,1.766293,,,
1536,12.800000,-2.821381,1.908942,1.776225,,,
1537,12.808333,-2.818564,1.908125,1.786776,,,
1538,12.816667,-2.816836,1.907762,1.796695,,,
1539,12.825000,-2.815508,1.907931,1.806624,,,
1540,12.833333,-2.812857,1.906942,1.816430,,,
1541,12.841667,-2.810886,1.906754,1.825957,,,
1542,12.850000,-2.808547,1.906578,1.835881,,,
1543,12.858333,-2.807778,1.907336,1.844772,,,
1544,12.866667,-2.804621,1.906996,1.854398,,,
1545,12.875000,-2.802416,1.907480,1.863934,,,
1546,12.883333,-2.800936,1.908476,1.872913,,,
1547,12.891667,-2.798302,1.909241,1.882500,,,
1548,12.900000,-2.795685,1.910086,1.891839,,,
1549,12.908333,-2.792830,1.910353,1.901152,,,
1550,12.916667,-2.790627,1.911302,1.910184,,,
1551,12.925000,-2.789006,1.912673,1.918718,,,
1552,12.933333,-2.786445,1.913611,1.927726,,,
1553,12.941667,-2.783005,1.914215,1.937349,,,
1554,12.950000,-2.780591,1.915155,1.946423,,,
1555,12.958333,-2.777982,1.916287,1.955264,,,
1556,12.966667,-2.776286,1.917785,1.964037,,,
1557,12.975000,-2.773530,1.918688,1.973129,,,
1558,12.983333,-2.770635,1.919238,1.982247,,,
1559,12.991667,-2.768391,1.920359,1.991228,,,
1560,13.000000,-2.767179,1.921944,1.999612,,,
1561,13.008333,-2.765070,1.923002,2.008317,,,
1562,13.016667,-2.762974,1.923907,2.017004,,,
1563,13.025000,-2.760029,1.924498,2.026430,,,
1564,13.033333,-2.758420,1.925697,2.035057,,,
1565,13.041667,-2.755819,1.926051,2.044007,,,
1566,13.050000,-2.754539,1.927131,2.052448,,,
1567,13.058333,-2.753590,1.928068,2.060948,,,
1568,13.066667,-2.750859,1.928272,2.070294,,,
1569,13.075000,-2.749008,1.928469,2.079204,,,
1570,13.083333,-2.748181,1.929477,2.087685,,,
1571,13.091667,-2.746211,1.929320,2.096939,,,
1572,13.100000,-2.745146,1.929651,2.105781,,,
1573,13.108333,-2.743952,1.930350,2.115148,,,
1574,13.116667,-2.742019,1.929315,2.124144,,,
1575,13.125000,-2.741296,1.929370,2.132940,,,
1576,13.133333,-2.740200,1.929072,2.142006,,,
1577,13.141667,-2.738987,1.928697,2.151202,,,
1578,13.150000,-2.738876,1.928981,2.160069,,,
1579,13.158333,-2.737355,1.927657,2.169293,,,
1580,13.166667,-2.736420,1.927257,2.178049,,,
1581,13.175000,-2.735580,1.926421,2.187125,,,
1582,13.183333,-2.734593,1.925471,2.196334,,,
1583,13.191667,-2.734113,1.925313,2.205046,,,
1584,13.200000,-2.733615,1.924136,2.213654,,,
1585,13.208333,-2.733148,1.923084,2.222391,,,
1586,13.216667,-2.731624,1.920969,2.231357,,,
1587,13.225000,-2.731489,1.919366,2.239805,,,
1588,13.233333,-2.731507,1.917745,2.248571,,,
1589,13.241667,-2.730188,1.914708,2.257623,,,
1590,13.250000,-2.730138,1.912298,2.266413,,,
1591,13.258333,-2.729831,1.909754,2.275428,,,
1592,13.266667,-2.729491,1.905975,2.284480,,,
1593,13.275000,-2.729759,1.902802,2.293334,,,
1594,13.283333,-2.729089,1.898668,2.302694,,,
1595,13.291667,-2.728775,1.894374,2.312247,,,
1596,13.300000,-2.729680,1.891018,2.321326,,,
1597,13.308333,-2.728828,1.886320,2.330784,,,
1598,13.316667,-2.729596,1.883068,2.339995,,,
1599,13.325000,-2.728939,1.878696,2.349288,,,
1600,13.333333,-2.730125,1.876013,2.357965,,,
1601,13.341667,-2.729211,1.872517,2.367391,,,
1602,13.350000,-2.730030,1.870186,2.376344,,,
1603,13.358333,-2.729284,1.867408,2.385811,,,
1604,13.366667,-2.730658,1.866105,2.394086,,,
1605,13.375000,-2.730059,1.864013,2.403128,,,
1606,13.383333,-2.731321,1.863211,2.411487,,,
1607,13.391667,-2.731918,1.862066,2.419599,,,
1608,13.400000,-2.733060,1.861257,2.427802,,,
1609,13.408333,-2.733229,1.860458,2.436429,,,
1610,13.416667,-2.733661,1.859342,2.444615,,,
1611,13.425000,-2.734873,1.859213,2.452691,,,
1612,13.433333,-2.734953,1.857815,2.461146,,,
1613,13.441667,-2.735632,1.857060,2.469431,,,
1614,13.450000,-2.737345,1.856585,2.477633,,,
1615,13.458333,-2.737253,1.854476,2.486589,,,
1616,13.466667,-2.738569,1.853299,2.495199,,,
1617,13.475000,-2.739896,1.850923,2.503541,,,
1618,13.483333,-2.739608,1.847496,2.512771,,,
1619,13.491667,-2.740559,1.844781,2.522117,,,
1620,13.500000,-2.741150,1.840462,2.530968,,,
1621,13.508333,-2.741545,1.836365,2.540446,,,
1622,13.516667,-2.742839,1.831790,2.549451,,,
1623,13.525000,-2.744897,1.827493,2.558381,,,
1624,13.533333,-2.744800,1.821633,2.567862,,,
1625,13.541667,-2.746208,1.816321,2.577003,,,
1626,13.550000,-2.748394,1.810936,2.585602,,,
1627,13.558333,-2.748224,1.804600,2.595257,,,
1628,13.566667,-2.749375,1.798899,2.604189,,,
1629,13.575000,-2.750328,1.792751,2.613120,,,
1630,13.583333,-2.750928,1.786411,2.622164,,,
1631,13.591667,-2.752861,1.780686,2.630439,,,
1632,13.600000,-2.752546,1.773955,2.639800,,,
1633,13.608333,-2.752829,1.767809,2.648963,,,
1634,13.616667,-2.754581,1.762148,2.657314,,,
1635,13.625000,-2.754926,1.755901,2.666075,,,
1636,13.633333,-2.754902,1.749609,2.675358,,,
1637,13.641667,-2.754893,1.743353,2.684796,,,
1638,13.650000,-2.754338,1.736284,2.694038,,,
1639,13.658333,-2.754266,1.729703,2.702805,,,
1640,13.666667,-2.754664,1.723799,2.711244,,,
1641,13.675000,-2.754033,1.717436,2.720468,,,
1642,13.683333,-2.752664,1.710610,2.729524,,,
1643,13.691667,-2.751581,1.703362,2.738379,,,
1644,13.700000,-2.751173,1.697505,2.746755,,,
1645,13.708333,-2.750589,1.692035,2.755339,,,
1646,13.716667,-2.750771,1.687376,2.763148,,,
1647,13.725000,-2.749454,1.683288,2.771712,,,
1648,13.733333,-2.748136,1.679115,2.779626,,,
1649,13.741667,-2.746984,1.675252,2.787667,,,
1650,13.750000,-2.747203,1.672394,2.795734,,,
1651,13.758333,-2.746955,1.669217,2.803839,,,
1652,13.766667,-2.745579,1.665523,2.812006,,,
1653,13.775000,-2.745987,1.662622,2.819537,,,
1654,13.783333,-2.745901,1.659979,2.827157,,,
1655,13.791667,-2.744106,1.656672,2.835622,,,
1656,13.800000,-2.744909,1.655007,2.843133,,,
1657,13.808333,-2.744658,1.652403,2.851199,,,
1658,13.816667,-2.743602,1.649623,2.859712,,,
1659,13.825000,-2.744056,1.647835,2.867753,,,
1660,13.833333,-2.743236,1.645408,2.876530,,,
1661,13.841667,-2.743182,1.644214,2.885741,,,
1662,13.850000,-2.743153,1.641596,2.893894,,,
1663,13.858333,-2.743287,1.640282,2.902892,,,
1664,13.866667,-2.742779,1.637384,2.911898,,,
1665,13.875000,-2.743518,1.635929,2.920586,,,
1666,13.883333,-2.742770,1.633683,2.929891,,,
1667,13.891667,-2.743525,1.631852,2.939088,,,
1668,13.900000,-2.742437,1.629504,2.948456,,,
1669,13.908333,-2.742964,1.628046,2.958177,,,
1670,13.916667,-2.742923,1.625352,2.966437,,,
1671,13.925000,-2.743482,1.623704,2.975325,,,
1672,13.933333,-2.742959,1.621320,2.984371,,,
1673,13.941667,-2.742350,1.619202,2.993549,,,
1674,13.950000,-2.742210,1.617007,3.002373,,,
1675,13.958333,-2.742893,1.615824,3.010738,,,
1676,13.966667,-2.741683,1.613509,3.020139,,,
1677,13.975000,-2.741817,1.612148,3.028771,,,
1678,13.983333,-2.740889,1.610094,3.037487,,,
1679,13.991667,-2.740551,1.609020,3.046741,,,
1680,14.000000,-2.739858,1.606884,3.055105,,,
1681,14.008333,-2.739317,1.605882,3.064255,,,
1682,14.016667,-2.738077,1.603608,3.072684,,,
1683,14.025000,-2.737356,1.603291,3.082427,,,
1684,14.033333,-2.737248,1.601547,3.089851,,,
1685,14.041667,-2.735430,1.599721,3.098804,,,
1686,14.050000,-2.734512,1.599273,3.108091,,,
1687,14.058333,-2.733604,1.597344,3.115683,,,
1688,14.066667,-2.732391,1.595821,3.124273,,,
1689,14.075000,-2.731589,1.595035,3.132632,,,
1690,14.083333,-2.729712,1.593299,3.141438,,,
1691,14.091667,-2.728356,1.591557,3.149523,,,
1692,14.100000,-2.727958,1.590497,3.157486,,,
1693,14.108333,-2.726405,1.589125,3.165977,,,
1694,14.116667,-2.723699,1.586653,3.174545,,,
1695,14.125000,-2.723297,1.585429,3.182084,,,
1696,14.133333,-2.721182,1.583332,3.190197,,,
1697,14.141667,-2.719522,1.581457,3.198204,,,
1698,14.150000,-2.717090,1.579526,3.206105,,,
1699,14.158333,-2.714749,1.577490,3.213905,,,
1700,14.166667,-2.712426,1.575404,3.221523,,,
1701,14.175000,-2.710709,1.573746,3.228811,,,
1702,14.183333,-2.708341,1.571454,3.236431,,,
1703,14.191667,-2.706125,1.569308,3.243840,,,
1704,14.200000,-2.704912,1.567660,3.250965,,,
1705,14.208333,-2.702992,1.565867,3.258091,,,
1706,14.216667,-2.699709,1.564089,3.266988,,,
1707,14.225000,-2.698425,1.561289,3.272594,,,
1708,14.233333,-2.696187,1.558906,3.279560,,,
1709,14.241667,-2.693990,1.556515,3.286550,,,
1710,14.250000,-2.692050,1.554156,3.293344,,,
1711,14.258333,-2.689700,1.551637,3.300170,,,
1712,14.266667,-2.687658,1.548969,3.306749,,,
1713,14.275000,-2.685426,1.546403,3.313472,,,
1714,14.283333,-2.683560,1.544078,3.320111,,,
1715,14.291667,-2.681543,1.541630,3.326619,,,
1716,14.300000,-2.679486,1.538972,3.333129,,,
1717,14.308333,-2.677605,1.536504,3.339484,,,
1718,14.316667,-2.675261,1.533880,3.346119,,,
1719,14.325000,-2.673270,1.531311,3.352361,,,
1720,14.333333,-2.671443,1.528640,3.358638,,,
1721,14.341667,-2.669592,1.525966,3.364793,,,
1722,14.350000,-2.667786,1.523287,3.371031,,,
1723,14.358333,-2.665366,1.520876,3.377941,,,
1724,14.366667,-2.663962,1.518012,3.383637,,,
1725,14.375000,-2.662327,1.515362,3.389664,,,
1726,14.383333,-2.660636,1.512752,3.395873,,,
1727,14.391667,-2.658507,1.509818,3.402348,,,
1728,14.400000,-2.656901,1.507118,3.408458,,,
1729,14.408333,-2.655080,1.504519,3.414722,,,
1730,14.416667,-2.653392,1.502369,3.421223,,,
1731,14.425000,-2.651136,1.498717,3.427249,,,
1732,14.433333,-2.649821,1.496998,3.433581,,,
1733,14.441667,-2.647887,1.494373,3.439338,,,
1734,14.450000,-2.648340,1.491949,3.445324,,,
1735,14.458333,-2.645751,1.487222,3.451455,,,
1736,14.466667,-2.644392,1.484736,3.457671,,,
1737,14.475000,-2.643472,1.482406,3.463615,,,
1738,14.483333,-2.642293,1.480302,3.469825,,,
1739,14.491667,-2.643029,1.480830,3.476002,,,
1740,14.500000,-2.641935,1.478640,3.481976,,,
1741,14.508333,-2.638616,1.475376,3.487601,,,
1742,14.516667,-2.637589,1.472564,3.493363,,,
1743,14.525000,-2.637254,1.470972,3.498632,,,
1744,14.533333,-2.636556,1.469092,3.503911,,,
1745,14.541667,-2.635905,1.467182,3.509117,,,
1746,14.550000,-2.636050,1.465647,3.514172,,,
1747,14.558333,-2.635236,1.463913,3.519328,,,
1748,14.566667,-2.634343,1.462350,3.524930,,,
1749,14.575000,-2.633683,1.460775,3.530060,,,
1750,14.583333,-2.632874,1.459087,3.535146,,,
1751,14.591667,-2.632167,1.456344,3.539360,,,
1752,14.600000,-2.631835,1.454806,3.544123,,,
1753,14.608333,-2.631462,1.453362,3.548827,,,
1754,14.616667,-2.631700,1.452067,3.553699,,,
1755,14.625000,-2.631498,1.450831,3.558403,,,
1756,14.633333,-2.631076,1.448452,3.562412,,,
1757,14.641667,-2.632153,1.447533,3.566491,,,
1758,14.650000,-2.631267,1.446328,3.571966,,,
1759,14.658333,-2.631844,1.445293,3.575190,,,
1760,14.666667,-2.631841,1.443520,3.578430,,,
1761,14.675000,-2.632265,1.442697,3.582927,,,
1762,14.683333,-2.632012,1.442611,3.587783,,,
1763,14.691667,-2.632860,1.440776,3.590091,,,
1764,14.700000,-2.632998,1.439054,3.592676,,,
1765,14.708333,-2.633098,1.438371,3.596989,,,
1766,14.716667,-2.633434,1.437546,3.600132,,,
1767,14.725000,-2.633664,1.436577,3.603449,,,
1768,14.733333,-2.634118,1.434822,3.605424,,,
1769,14.741667,-2.634207,1.434496,3.609753,,,
1770,14.750000,-2.635011,1.433709,3.612157,,,
1771,14.758333,-2.635880,1.432483,3.614372,,,
1772,14.766667,-2.636385,1.431860,3.616909,,,
1773,14.775000,-2.637668,1.430476,3.618666,,,
1774,14.783333,-2.637822,1.429939,3.621863,,,
1775,14.791667,-2.638709,1.429256,3.624430,,,
1776,14.800000,-2.639282,1.427877,3.626350,,,
1777,14.808333,-2.640867,1.427348,3.628697,,,
1778,14.816667,-2.641157,1.427392,3.632617,,,
1779,14.825000,-2.642405,1.425608,3.633524,,,
1780,14.833333,-2.643368,1.425305,3.637077,,,
1781,14.841667,-2.644610,1.424641,3.639264,-2.656400,1.412937,3.574985
1782,14.850000,-2.645406,1.423238,3.641038,-2.657148,1.412166,3.576574
1783,14.858333,-2.646174,1.422753,3.644737,,,
1784,14.866667,-2.647542,1.422957,3.647826,-2.659798,1.410147,3.582369
1785,14.875000,-2.649141,1.421215,3.648570,,,
1786,14.883333,-2.651103,1.420620,3.651042,,,
1787,14.891667,-2.651994,1.419845,3.654002,,,
1788,14.900000,-2.653884,1.419316,3.656010,,,
1789,14.908333,-2.654466,1.418807,3.659484,,,
1790,14.916667,-2.655563,1.418023,3.661900,,,
1791,14.925000,-2.657458,1.417143,3.663672,,,
1792,14.933333,-2.658000,1.417237,3.667181,,,
1793,14.941667,-2.658974,1.416606,3.669147,,,
1794,14.950000,-2.659661,1.418119,3.674730,,,
1795,14.958333,-2.660772,1.416390,3.676791,,,
1796,14.966667,-2.662811,1.416972,3.680639,,,
1797,14.975000,-2.663997,1.416650,3.684260,,,
1798,14.983333,-2.664594,1.417568,3.689464,,,
1799,14.991667,-2.665467,1.416563,3.692360,,,
1800,15.000000,-2.665398,1.417411,3.698470,,,
1801,15.008333,-2.666837,1.418857,3.701914,,,
1802,15.016667,-2.666275,1.417274,3.705438,,,
1803,15.025000,-2.668136,1.418840,3.708952,,,
1804,15.033333,-2.668931,1.418893,3.712194,,,
1805,15.041667,-2.669718,1.419002,3.715642,,,
1806,15.050000,-2.669511,1.417399,3.718991,,,
1807,15.058333,-2.671860,1.419037,3.721811,,,
1808,15.066667,-2.672804,1.418777,3.724544,,,
1809,15.075000,-2.672562,1.417373,3.727363,,,
1810,15.083333,-2.674710,1.419065,3.730391,,,
1811,15.091667,-2.675916,1.418716,3.732433,,,
1812,15.100000,-2.676202,1.417108,3.735087,,,
1813,15.108333,-2.678020,1.418623,3.737274,,,
1814,15.116667,-2.678932,1.418490,3.739307,,,
1815,15.125000,-2.680094,1.418631,3.741558,,,
1816,15.133333,-2.681066,1.418711,3.743642,,,
1817,15.141667,-2.682011,1.418716,3.745565,,,
1818,15.150000,-2.682703,1.418710,3.747553,,,
1819,15.158333,-2.683496,1.418901,3.749437,,,
1820,15.166667,-2.684294,1.418694,3.751071,,,
1821,15.175000,-2.685074,1.418818,3.752585,,,
1822,15.183333,-2.685715,1.418914,3.754093,,,
1823,15.191667,-2.686273,1.418931,3.755552,,,
1824,15.200000,-2.687041,1.418668,3.756871,,,
1825,15.208333,-2.687505,1.418694,3.757966,,,
1826,15.216667,-2.687921,1.418838,3.758886,,,
1827,15.225000,-2.688366,1.418802,3.759850,,,
1828,15.233333,-2.688809,1.418882,3.760780,,,
1829,15.241667,-2.689094,1.418748,3.761558,,,
1830,15.250000,-2.689157,1.418787,3.762265,,,
1831,15.258333,-2.689353,1.418784,3.762764,,,
1832,15.266667,-2.689393,1.418819,3.763204,,,
1833,15.275000,-2.689399,1.418884,3.763684,,,
1834,15.283333,-2.689355,1.418780,3.763956,,,
1835,15.291667,-2.689266,1.418852,3.764159,,,
1836,15.300000,-2.689121,1.418907,3.764353,,,
1837,15.308333,-2.688968,1.418949,3.764429,,,
1838,15.316667,-2.688729,1.418942,3.764546,,,
1839,15.325000,-2.688478,1.418885,3.764436,,,
1840,15.333333,-2.688110,1.418828,3.764446,,,
1841,15.341667,-2.687790,1.418758,3.764261,,,
1842,15.350000,-2.687362,1.418706,3.764006,,,
1843,15.358333,-2.685737,1.416914,3.763697,,,
1844,15.366667,-2.686224,1.418666,3.763338,,,
1845,15.375000,-2.685844,1.418457,3.762876,,,
1846,15.383333,-2.685318,1.418535,3.762479,,,
1847,15.391667,-2.684818,1.418569,3.761875,,,
1848,15.400000,-2.684211,1.418637,3.761126,,,
1849,15.408333,-2.683622,1.418650,3.760445,,,
1850,15.416667,-2.681741,1.416912,3.759620,,,
1851,15.425000,-2.682259,1.418718,3.758902,,,
1852,15.433333,-2.681662,1.418603,3.757899,,,
1853,15.441667,-2.681112,1.418567,3.756917,,,
1854,15.450000,-2.680661,1.418715,3.755981,,,
1855,15.458333,-2.680238,1.418771,3.754941,,,
1856,15.466667,-2.679767,1.418838,3.753941,,,
1857,15.475000,-2.679239,1.418720,3.752676,,,
1858,15.483333,-2.678666,1.418709,3.751299,,,
1859,15.491667,-2.678466,1.418839,3.750110,,,
1860,15.500000,-2.678151,1.418782,3.748806,,,
1861,15.508333,-2.677831,1.418797,3.747655,,,
1862,15.516667,-2.677934,1.418872,3.746235,,,
1863,15.525000,-2.676703,1.416845,3.744514,,,
1864,15.533333,-2.676798,1.416982,3.743325,,,
1865,15.541667,-2.678004,1.418396,3.742098,,,
1866,15.550000,-2.678144,1.418370,3.740599,,,
1867,15.558333,-2.677320,1.416887,3.738980,,,
1868,15.566667,-2.678559,1.418617,3.737842,,,
1869,15.575000,-2.678843,1.418694,3.736608,,,
1870,15.583333,-2.679183,1.418570,3.735233,,,
1871,15.591667,-2.678601,1.416768,3.733671,,,
1872,15.600000,-2.680209,1.418559,3.732255,,,
1873,15.608333,-2.680658,1.418569,3.730983,,,
1874,15.616667,-2.681237,1.418698,3.729733,,,
1875,15.625000,-2.681671,1.418625,3.728514,,,
1876,15.633333,-2.680967,1.417027,3.727285,,,
1877,15.641667,-2.682710,1.418614,3.725921,,,
1878,15.650000,-2.683295,1.418508,3.724857,,,
1879,15.658333,-2.683864,1.418542,3.723905,,,
1880,15.666667,-2.684411,1.418414,3.722686,,,
1881,15.675000,-2.684836,1.418584,3.721928,,,
1882,15.683333,-2.684146,1.416858,3.720927,,,
1883,15.691667,-2.685613,1.418491,3.719732,,,
1884,15.700000,-2.685952,1.418517,3.718839,,,
1885,15.708333,-2.686327,1.418440,3.717940,,,
1886,15.716667,-2.686635,1.418357,3.716903,,,
1887,15.725000,-2.686736,1.418352,3.715941,,,
1888,15.733333,-2.686919,1.418391,3.715080,,,
1889,15.741667,-2.685923,1.416584,3.714132,,,
1890,15.750000,-2.687229,1.418494,3.713322,,,
1891,15.758333,-2.686135,1.416725,3.712449,,,
1892,15.766667,-2.686234,1.416715,3.711663,,,
1893,15.775000,-2.686253,1.416706,3.710878,,,
1894,15.783333,-2.687309,1.418353,3.709896,,,
1895,15.791667,-2.687516,1.418364,3.709198,,,
1896,15.800000,-2.687767,1.418338,3.708399,,,
1897,15.808333,-2.688158,1.418318,3.707718,,,
1898,15.816667,-2.688527,1.418256,3.707189,,,
1899,15.825000,-2.688912,1.418442,3.706995,,,
1900,15.833333,-2.688396,1.416612,3.706593,,,
1901,15.841667,-2.688819,1.416559,3.706394,,,
1902,15.850000,-2.690564,1.418414,3.706255,,,
1903,15.858333,-2.691260,1.418351,3.706091,,,
1904,15.866667,-2.691912,1.418428,3.705971,,,
1905,15.875000,-2.692573,1.418254,3.705753,,,
1906,15.883333,-2.693158,1.418194,3.705512,,,
1907,15.891667,-2.693718,1.418198,3.705297,,,
1908,15.900000,-2.694184,1.418138,3.705034,,,
1909,15.908333,-2.694556,1.417985,3.704628,,,
1910,15.916667,-2.694756,1.417984,3.704396,,,
1911,15.925000,-2.695072,1.417924,3.704142,,,
1912,15.933333,-2.695331,1.417959,3.703934,,,
1913,15.941667,-2.695577,1.417782,3.703573,,,
1914,15.950000,-2.695674,1.417847,3.703412,,,
1915,15.958333,-2.695787,1.417835,3.703171,,,
1916,15.966667,-2.695843,1.417807,3.702935,,,
1917,15.975000,-2.695727,1.417891,3.702738,,,
1918,15.983333,-2.695670,1.417757,3.702442,,,
1919,15.991667,-2.695467,1.417806,3.702354,,,
1920,16.000000,-2.695359,1.417827,3.702313,,,
1921,16.008333,-2.695182,1.417938,3.702486,,,
1922,16.016667,-2.695067,1.417936,3.702505,,,
1923,16.025000,-2.694906,1.418060,3.702821,,,
1924,16.033333,-2.694895,1.417935,3.702964,,,
1925,16.041667,-2.694635,1.417984,3.703209,,,
1926,16.050000,-2.694511,1.418101,3.703632,,,
1927,16.058333,-2.694349,1.417989,3.703798,,,
1928,16.066667,-2.694143,1.418165,3.704166,,,
1929,16.075000,-2.693988,1.418072,3.704309,,,
1930,16.083333,-2.693766,1.418137,3.704575,,,
1931,16.091667,-2.693597,1.418124,3.704916,,,
1932,16.100000,-2.693300,1.418184,3.705139,,,
1933,16.108333,-2.692961,1.418178,3.705388,,,
1934,16.116667,-2.692713,1.418182,3.705659,,,
1935,16.125000,-2.692474,1.418201,3.705882,,,
1936,16.133333,-2.692102,1.418150,3.706025,,,
1937,16.141667,-2.691850,1.418164,3.706285,,,
1938,16.150000,-2.691419,1.418143,3.706550,,,
1939,16.158333,-2.691125,1.418163,3.706843,,,
1940,16.166667,-2.690875,1.418314,3.707130,,,
1941,16.175000,-2.690549,1.418233,3.707349,,,
1942,16.183333,-2.690289,1.418333,3.707649,,,
1943,16.191667,-2.689040,1.416614,3.707943,,,
1944,16.200000,-2.689933,1.418299,3.708133,,,
1945,16.208333,-2.689718,1.418397,3.708456,,,
1946,16.216667,-2.689597,1.418297,3.708629,,,
1947,16.225000,-2.689445,1.418311,3.708783,,,
1948,16.233333,-2.689299,1.418463,3.709028,,,
1949,16.241667,-2.689188,1.418371,3.709071,,,
1950,16.250000,-2.689119,1.418240,3.709192,,,
1951,16.258333,-2.688052,1.416838,3.709472,,,
1952,16.266667,-2.687729,1.416775,3.709513,,,
1953,16.275000,-2.687636,1.416588,3.709591,,,
1954,16.283333,-2.687463,1.416628,3.709835,,,
1955,16.291667,-2.687387,1.416736,3.710077,,,
1956,16.300000,-2.687268,1.416665,3.710103,,,
1957,16.308333,-2.687179,1.416714,3.710399,,,
1958,16.316667,-2.687026,1.416642,3.710349,,,
1959,16.325000,-2.686824,1.416690,3.710531,,,
1960,16.333333,-2.686700,1.416468,3.710597,,,
1961,16.341667,-2.686608,1.416631,3.710835,,,
1962,16.350000,-2.686504,1.416568,3.710870,,,
1963,16.358333,-2.686294,1.416493,3.710941,,,
1964,16.366667,-2.686245,1.416545,3.711069,,,
1965,16.375000,-2.686061,1.416435,3.711152,,,
1966,16.383333,-2.685948,1.416272,3.711077,,,
1967,16.391667,-2.685939,1.416528,3.711271,,,
1968,16.400000,-2.685849,1.416461,3.711375,,,
1969,16.408333,-2.685774,1.416571,3.711578,,,
1970,16.416667,-2.686687,1.418125,3.711412,,,
1971,16.425000,-2.685573,1.416587,3.711719,,,
1972,16.433333,-2.685520,1.416685,3.711844,,,
1973,16.441667,-2.686422,1.418381,3.711739,,,
1974,16.450000,-2.686376,1.418347,3.711729,,,
1975,16.458333,-2.686351,1.418382,3.711756,,,
1976,16.466667,-2.686373,1.418294,3.711621,,,
1977,16.475000,-2.686505,1.418257,3.711634,,,
1978,16.483333,-2.686516,1.418361,3.711621,,,
1979,16.491667,-2.686701,1.418219,3.711467,,,
1980,16.500000,-2.685769,1.416785,3.711641,,,
1981,16.508333,-2.685802,1.416797,3.711588,,,
1982,16.516667,-2.685937,1.416743,3.711477,,,
1983,16.525000,-2.685930,1.416755,3.711386,,,
1984,16.533333,-2.686099,1.416660,3.711258,,,
1985,16.541667,-2.686113,1.416758,3.711183,,,
1986,16.550000,-2.686234,1.416675,3.711129,,,
1987,16.558333,-2.686465,1.416689,3.710965,,,
1988,16.566667,-2.686596,1.416594,3.710742,,,
1989,16.575000,-2.686686,1.416596,3.710551,,,
1990,16.583333,-2.686975,1.416596,3.710401,,,
1991,16.591667,-2.687063,1.416536,3.710196,,,
1992,16.600000,-2.687313,1.416663,3.710082,,,
1993,16.608333,-2.687605,1.416716,3.709833,,,
1994,16.616667,-2.687738,1.416596,3.709514,,,
1995,16.625000,-2.688040,1.416703,3.709223,,,
1996,16.633333,-2.689288,1.418236,3.709017,,,
1997,16.641667,-2.689504,1.418327,3.708808,,,
1998,16.650000,-2.689690,1.418439,3.708728,,,
1999,16.658333,-2.689841,1.418390,3.708407,,,
2000,16.666667,-2.689036,1.416831,3.708267,,,
2001,16.675000,-2.689159,1.416644,3.707844,,,
2002,16.683333,-2.690497,1.418303,3.707484,,,
2003,16.691667,-2.690728,1.418546,3.707340,,,
2004,16.700000,-2.691005,1.418430,3.706997,,,
2005,16.708333,-2.691295,1.418355,3.706787,,,
2006,16.716667,-2.691633,1.418434,3.706461,,,
2007,16.725000,-2.691944,1.418358,3.706140,,,
2008,16.733333,-2.692377,1.418335,3.705837,,,
2009,16.741667,-2.692639,1.418291,3.705390,,,
2010,16.750000,-2.692882,1.418190,3.705032,,,
2011,16.758333,-2.693113,1.418225,3.704748,,,
2012,16.766667,-2.693307,1.418186,3.704384,,,
2013,16.775000,-2.693694,1.418130,3.703993,,,
2014,16.783333,-2.694043,1.418079,3.703734,,,
2015,16.791667,-2.694223,1.418278,3.703461,,,
2016,16.800000,-2.694573,1.417974,3.702859,,,
2017,16.808333,-2.695121,1.417871,3.702491,,,
