Format Version,1.1,Take Name,Take 2016-04-07 09.26.14 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-07 09.26.14.430 PM,Total Frames,11477,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10363,Marker_10363,Marker_10363,Marker_10368,Marker_10368,Marker_10368,Marker_10367,Marker_10367,Marker_10367,Marker_10371,Marker_10371,Marker_10371,Marker_10373,Marker_10373,Marker_10373
,,"8392B20CF49E3570287B","8392B20CF49E3570287B","8392B20CF49E3570287B","8392B20CF49E35702880","8392B20CF49E35702880","8392B20CF49E35702880","8392B20CF49E3570287F","8392B20CF49E3570287F","8392B20CF49E3570287F","8392B20CF49E35702883","8392B20CF49E35702883","8392B20CF49E35702883","8392B20CF49E35702885","8392B20CF49E35702885","8392B20CF49E35702885"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
335,2.791667,0.086234,1.960047,-4.337772,,,,,,,,,,,,
336,2.800000,0.086382,1.960089,-4.337753,,,,,,,,,,,,
337,2.808333,0.086469,1.960002,-4.337812,,,,,,,,,,,,
338,2.816667,0.086681,1.960072,-4.337881,,,,,,,,,,,,
339,2.825000,0.086907,1.960063,-4.337983,,,,,,,,,,,,
340,2.833333,0.087040,1.960080,-4.338054,,,,,,,,,,,,
341,2.841667,0.087311,1.960114,-4.338042,,,,,,,,,,,,
342,2.850000,0.087606,1.960064,-4.337955,,,,,,,,,,,,
343,2.858333,0.087773,1.959958,-4.338005,,,,,,,,,,,,
344,2.866667,0.088177,1.960144,-4.337948,,,,,,,,,,,,
345,2.875000,0.088444,1.960046,-4.338048,,,,,,,,,,,,
346,2.883333,0.088917,1.959848,-4.338100,,,,,,,,,,,,
347,2.891667,0.089147,1.959724,-4.337914,,,,,,,,,,,,
348,2.900000,0.089301,1.959921,-4.337935,,,,,,,,,,,,
349,2.908333,0.089753,1.959786,-4.337981,,,,,,,,,,,,
350,2.916667,0.089958,1.959758,-4.337990,,,,,,,,,,,,
351,2.925000,0.090313,1.959651,-4.338025,,,,,,,,,,,,
352,2.933333,0.090460,1.959754,-4.337914,,,,,,,,,,,,
353,2.941667,0.090577,1.959711,-4.337790,,,,,,,,,,,,
354,2.950000,0.090941,1.959867,-4.337749,,,,,,,,,,,,
355,2.958333,0.091191,1.959655,-4.337672,,,,,,,,,,,,
356,2.966667,0.091290,1.959853,-4.337296,,,,,,,,,,,,
357,2.975000,0.091305,1.959769,-4.337044,,,,,,,,,,,,
358,2.983333,0.091403,1.959863,-4.336893,,,,,,,,,,,,
359,2.991667,0.091525,1.959791,-4.336708,,,,,,,,,,,,
360,3.000000,0.091541,1.959874,-4.336679,,,,,,,,,,,,
361,3.008333,0.091452,1.960070,-4.336706,,,,,,,,,,,,
362,3.016667,0.091411,1.959918,-4.336674,,,,,,,,,,,,
363,3.025000,0.091520,1.960019,-4.336818,,,,,,,,,,,,
364,3.033333,0.091475,1.959814,-4.336905,,,,,,,,,,,,
365,3.041667,0.091761,1.959914,-4.336995,,,,,,,,,,,,
366,3.050000,0.091781,1.959733,-4.336979,,,,,,,,,,,,
367,3.058333,0.091790,1.959806,-4.337092,,,,,,,,,,,,
368,3.066667,0.092054,1.959754,-4.336998,,,,,,,,,,,,
369,3.075000,0.092136,1.959825,-4.337059,,,,,,,,,,,,
370,3.083333,0.092298,1.959815,-4.337043,,,,,,,,,,,,
371,3.091667,0.092448,1.959805,-4.336969,,,,,,,,,,,,
372,3.100000,0.092563,1.959748,-4.337086,,,,,,,,,,,,
373,3.108333,0.092869,1.959786,-4.337153,,,,,,,,,,,,
374,3.116667,0.092736,1.959921,-4.337217,,,,,,,,,,,,
375,3.125000,0.092730,1.959840,-4.337313,,,,,,,,,,,,
376,3.133333,0.092755,1.959883,-4.337507,,,,,,,,,,,,
377,3.141667,0.093043,1.959850,-4.337606,,,,,,,,,,,,
378,3.150000,0.093026,1.959872,-4.337701,,,,,,,,,,,,
379,3.158333,0.093195,1.959934,-4.337845,,,,,,,,,,,,
380,3.166667,0.093380,1.959827,-4.337825,,,,,,,,,,,,
381,3.175000,0.093593,1.959876,-4.337774,,,,,,,,,,,,
382,3.183333,0.093827,1.959830,-4.337841,,,,,,,,,,,,
383,3.191667,0.094152,1.959759,-4.337856,,,,,,,,,,,,
384,3.200000,0.094379,1.959767,-4.337800,,,,,,,,,,,,
385,3.208333,0.096678,1.959387,-4.335053,,,,,,,,,,,,
386,3.216667,0.096943,1.959269,-4.335048,,,,,,,,,,,,
387,3.225000,0.095139,1.959829,-4.337299,,,,,,,,,,,,
388,3.233333,0.095476,1.959786,-4.337222,,,,,,,,,,,,
389,3.241667,0.096029,1.959735,-4.337165,,,,,,,,,,,,
390,3.250000,0.096390,1.959744,-4.337067,,,,,,,,,,,,
391,3.258333,0.097064,1.959555,-4.336986,,,,,,,,,,,,
392,3.266667,0.097481,1.959551,-4.337030,,,,,,,,,,,,
393,3.275000,0.097942,1.959515,-4.337288,,,,,,,,,,,,
394,3.283333,0.098297,1.959561,-4.337508,,,,,,,,,,,,
395,3.291667,0.098982,1.959272,-4.337719,,,,,,,,,,,,
396,3.300000,0.099324,1.959317,-4.337790,,,,,,,,,,,,
397,3.308333,0.099888,1.959343,-4.337761,,,,,,,,,,,,
398,3.316667,0.100285,1.959281,-4.337579,,,,,,,,,,,,
399,3.325000,0.100831,1.959360,-4.337049,,,,,,,,,,,,
400,3.333333,0.101110,1.959355,-4.336490,,,,,,,,,,,,
401,3.341667,0.101409,1.959487,-4.335698,,,,,,,,,,,,
402,3.350000,0.101605,1.959467,-4.334993,,,,,,,,,,,,
403,3.358333,0.101813,1.959563,-4.334410,,,,,,,,,,,,
404,3.366667,0.102162,1.959487,-4.334047,,,,,,,,,,,,
405,3.375000,0.104476,1.959220,-4.330560,,,,,,,,,,,,
406,3.383333,0.104734,1.959244,-4.330369,,,,,,,,,,,,
407,3.391667,0.105022,1.959188,-4.330128,,,,,,,,,,,,
408,3.400000,0.105504,1.958995,-4.330120,,,,,,,,,,,,
409,3.408333,0.103423,1.959521,-4.332995,,,,,,,,,,,,
410,3.416667,0.103661,1.959381,-4.332849,,,,,,,,,,,,
411,3.425000,0.104147,1.959306,-4.332799,,,,,,,,,,,,
412,3.433333,0.104148,1.959394,-4.332415,,,,,,,,,,,,
413,3.441667,0.104338,1.959423,-4.331508,,,,,,,,,,,,
414,3.450000,0.104541,1.959380,-4.330722,,,,,,,,,,,,
415,3.458333,0.105075,1.959423,-4.329826,,,,,,,,,,,,
416,3.466667,0.105184,1.959541,-4.329185,,,,,,,,,,,,
417,3.475000,0.105644,1.959475,-4.328786,,,,,,,,,,,,
418,3.483333,0.106249,1.959411,-4.328622,,,,,,,,,,,,
419,3.491667,0.106650,1.959420,-4.328465,,,,,,,,,,,,
420,3.500000,0.106982,1.959267,-4.328220,,,,,,,,,,,,
421,3.508333,0.107113,1.959212,-4.328213,,,,,,,,,,,,
422,3.516667,0.107278,1.959393,-4.327928,,,,,,,,,,,,
423,3.525000,0.107343,1.959280,-4.327638,,,,,,,,,,,,
424,3.533333,0.107502,1.959284,-4.327295,,,,,,,,,,,,
425,3.541667,0.107372,1.959278,-4.326769,,,,,,,,,,,,
426,3.550000,0.109806,1.959001,-4.323071,,,,,,,,,,,,
427,3.558333,0.109675,1.959048,-4.322092,,,,,,,,,,,,
428,3.566667,0.109462,1.959137,-4.320996,,,,,,,,,,,,
429,3.575000,0.109156,1.959149,-4.320348,,,,,,,,,,,,
430,3.583333,0.108634,1.959244,-4.319589,,,,,,,,,,,,
431,3.591667,0.108500,1.959227,-4.319120,,,,,,,,,,,,
432,3.600000,0.108163,1.959214,-4.318849,,,,,,,,,,,,
433,3.608333,0.108019,1.959228,-4.318504,,,,,,,,,,,,
434,3.616667,0.107993,1.959132,-4.317982,,,,,,,,,,,,
435,3.625000,0.107810,1.959150,-4.317554,,,,,,,,,,,,
436,3.633333,0.107807,1.959266,-4.316952,,,,,,,,,,,,
437,3.641667,0.107712,1.959172,-4.316232,,,,,,,,,,,,
438,3.650000,0.107558,1.959134,-4.315925,,,,,,,,,,,,
439,3.658333,0.107609,1.959154,-4.315776,,,,,,,,,,,,
440,3.666667,0.107721,1.959087,-4.316050,,,,,,,,,,,,
441,3.675000,0.107708,1.959239,-4.316255,,,,,,,,,,,,
442,3.683333,0.108292,1.959104,-4.316854,,,,,,,,,,,,
443,3.691667,0.108545,1.959186,-4.317372,,,,,,,,,,,,
444,3.700000,0.109096,1.959112,-4.318085,,,,,,,,,,,,
445,3.708333,0.109653,1.959020,-4.318776,,,,,,,,,,,,
446,3.716667,0.110273,1.958981,-4.319704,,,,,,,,,,,,
447,3.725000,0.110680,1.959141,-4.320300,,,,,,,,,,,,
448,3.733333,0.111421,1.959053,-4.321476,,,,,,,,,,,,
449,3.741667,0.111803,1.959074,-4.322803,,,,,,,,,,,,
450,3.750000,0.112316,1.959102,-4.324137,,,,,,,,,,,,
451,3.758333,0.112739,1.958914,-4.325448,,,,,,,,,,,,
452,3.766667,0.113390,1.958969,-4.326588,,,,,,,,,,,,
453,3.775000,0.113866,1.958979,-4.328095,,,,,,,,,,,,
454,3.783333,0.114502,1.959069,-4.329525,,,,,,,,,,,,
455,3.791667,0.115427,1.958756,-4.331508,,,,,,,,,,,,
456,3.800000,0.115999,1.958760,-4.333339,,,,,,,,,,,,
457,3.808333,0.114724,1.959058,-4.337286,,,,,,,,,,,,
458,3.816667,0.114908,1.959120,-4.338771,,,,,,,,,,,,
459,3.825000,0.115262,1.959054,-4.340660,,,,,,,,,,,,
460,3.833333,0.115344,1.959130,-4.341991,,,,,,,,,,,,
461,3.841667,0.117582,1.958864,-4.340359,,,,,,,,,,,,
462,3.850000,0.117775,1.958792,-4.341398,,,,,,,,,,,,
463,3.858333,0.118054,1.958967,-4.342529,,,,,,,,,,,,
464,3.866667,0.118298,1.958879,-4.343763,,,,,,,,,,,,
465,3.875000,0.118674,1.958807,-4.345330,,,,,,,,,,,,
466,3.883333,0.119059,1.958778,-4.346737,,,,,,,,,,,,
467,3.891667,0.119114,1.958736,-4.347554,,,,,,,,,,,,
468,3.900000,0.119112,1.958893,-4.348614,,,,,,,,,,,,
469,3.908333,0.119215,1.958917,-4.349636,,,,,,,,,,,,
470,3.916667,0.119174,1.958791,-4.350691,,,,,,,,,,,,
471,3.925000,0.119091,1.958839,-4.351898,,,,,,,,,,,,
472,3.933333,0.119039,1.958766,-4.352928,,,,,,,,,,,,
473,3.941667,0.116471,1.959045,-4.356519,,,,,,,,,,,,
474,3.950000,0.116177,1.959105,-4.357044,,,,,,,,,,,,
475,3.958333,0.115885,1.959337,-4.357590,,,,,,,,,,,,
476,3.966667,0.115517,1.959323,-4.357867,,,,,,,,,,,,
477,3.975000,0.115218,1.959344,-4.358441,,,,,,,,,,,,
478,3.983333,0.114782,1.959411,-4.358844,,,,,,,,,,,,
479,3.991667,0.114455,1.959375,-4.359334,,,,,,,,,,,,
480,4.000000,0.114234,1.959303,-4.359756,,,,,,,,,,,,
481,4.008333,0.113905,1.959303,-4.360075,,,,,,,,,,,,
482,4.016667,0.113541,1.959235,-4.360499,,,,,,,,,,,,
483,4.025000,0.113065,1.959226,-4.360697,,,,,,,,,,,,
484,4.033333,0.112819,1.959252,-4.360974,,,,,,,,,,,,
485,4.041667,0.112482,1.959330,-4.360954,,,,,,,,,,,,
486,4.050000,0.112084,1.959196,-4.360889,,,,,,,,,,,,
487,4.058333,0.113923,1.958692,-4.358565,,,,,,,,,,,,
488,4.066667,0.113726,1.958761,-4.358499,,,,,,,,,,,,
489,4.075000,0.113402,1.958766,-4.358582,,,,,,,,,,,,
490,4.083333,0.113146,1.958615,-4.358499,,,,,,,,,,,,
491,4.091667,0.112748,1.958868,-4.358248,,,,,,,,,,,,
492,4.100000,0.112380,1.958852,-4.357985,,,,,,,,,,,,
493,4.108333,0.112021,1.958822,-4.357741,,,,,,,,,,,,
494,4.116667,0.111501,1.959083,-4.357313,,,,,,,,,,,,
495,4.125000,0.111194,1.959064,-4.357110,,,,,,,,,,,,
496,4.133333,0.110802,1.959094,-4.356788,,,,,,,,,,,,
497,4.141667,0.110480,1.959146,-4.356130,,,,,,,,,,,,
498,4.150000,0.110128,1.959121,-4.355741,,,,,,,,,,,,
499,4.158333,0.109857,1.959229,-4.355352,,,,,,,,,,,,
500,4.166667,0.109655,1.959262,-4.354782,,,,,,,,,,,,
501,4.175000,0.109340,1.959172,-4.354458,,,,,,,,,,,,
502,4.183333,0.109189,1.959337,-4.353889,,,,,,,,,,,,
503,4.191667,0.108817,1.959280,-4.353617,,,,,,,,,,,,
504,4.200000,0.108715,1.959273,-4.352973,,,,,,,,,,,,
505,4.208333,0.108422,1.959333,-4.352304,,,,,,,,,,,,
506,4.216667,0.108274,1.959299,-4.351622,,,,,,,,,,,,
507,4.225000,0.108078,1.959234,-4.350867,,,,,,,,,,,,
508,4.233333,0.107908,1.959426,-4.349929,,,,,,,,,,,,
509,4.241667,0.107681,1.959602,-4.348679,,,,,,,,,,,,
510,4.250000,0.107476,1.959526,-4.347880,,,,,,,,,,,,
511,4.258333,0.107267,1.959578,-4.347163,,,,,,,,,,,,
512,4.266667,0.107256,1.959447,-4.346866,,,,,,,,,,,,
513,4.275000,0.107256,1.959467,-4.346631,,,,,,,,,,,,
514,4.283333,0.107098,1.959379,-4.346519,,,,,,,,,,,,
515,4.291667,0.107369,1.959286,-4.346730,,,,,,,,,,,,
516,4.300000,0.107399,1.959361,-4.346354,,,,,,,,,,,,
517,4.308333,0.107367,1.959352,-4.346392,,,,,,,,,,,,
518,4.316667,0.107590,1.959360,-4.346367,,,,,,,,,,,,
519,4.325000,0.107496,1.959232,-4.346153,,,,,,,,,,,,
520,4.333333,0.107427,1.959334,-4.345951,,,,,,,,,,,,
521,4.341667,0.107317,1.959353,-4.345815,,,,,,,,,,,,
522,4.350000,0.107299,1.959379,-4.345226,,,,,,,,,,,,
523,4.358333,0.107081,1.959394,-4.345068,,,,,,,,,,,,
524,4.366667,0.106998,1.959491,-4.344556,,,,,,,,,,,,
525,4.375000,0.107098,1.959526,-4.344468,,,,,,,,,,,,
526,4.383333,0.107079,1.959377,-4.344106,,,,,,,,,,,,
527,4.391667,0.107194,1.959316,-4.344360,,,,,,,,,,,,
528,4.400000,0.107445,1.959239,-4.344481,,,,,,,,,,,,
529,4.408333,0.107546,1.959212,-4.344284,,,,,,,,,,,,
530,4.416667,0.107605,1.959361,-4.344410,,,,,,,,,,,,
531,4.425000,0.107526,1.959354,-4.344583,,,,,,,,,,,,
532,4.433333,0.107612,1.959236,-4.344739,,,,,,,,,,,,
533,4.441667,0.107757,1.959249,-4.344583,,,,,,,,,,,,
534,4.450000,0.107566,1.959314,-4.344598,,,,,,,,,,,,
535,4.458333,0.107442,1.959179,-4.344818,,,,,,,,,,,,
536,4.466667,0.107285,1.959381,-4.344493,,,,,,,,,,,,
537,4.475000,0.104783,1.959688,-4.347188,,,,,,,,,,,,
538,4.483333,0.106811,1.959330,-4.343873,,,,,,,,,,,,
539,4.491667,0.106556,1.959373,-4.343870,,,,,,,,,,,,
540,4.500000,0.106187,1.959442,-4.343517,,,,,,,,,,,,
541,4.508333,0.105855,1.959366,-4.343155,,,,,,,,,,,,
542,4.516667,0.105365,1.959383,-4.342733,,,,,,,,,,,,
543,4.525000,0.104926,1.959352,-4.342248,,,,,,,,,,,,
544,4.533333,0.104584,1.959401,-4.341915,,,,,,,,,,,,
545,4.541667,0.101864,1.959672,-4.344100,,,,,,,,,,,,
546,4.550000,0.101528,1.959677,-4.343512,,,,,,,,,,,,
547,4.558333,0.100940,1.959623,-4.343061,,,,,,,,,,,,
548,4.566667,0.100630,1.959594,-4.342524,,,,,,,,,,,,
549,4.575000,0.099991,1.959640,-4.341944,,,,,,,,,,,,
550,4.583333,0.099630,1.959776,-4.341558,,,,,,,,,,,,
551,4.591667,0.099415,1.959643,-4.341203,,,,,,,,,,,,
552,4.600000,0.098989,1.959560,-4.340872,,,,,,,,,,,,
553,4.608333,0.098698,1.959707,-4.340597,,,,,,,,,,,,
554,4.616667,0.098395,1.959607,-4.340367,,,,,,,,,,,,
555,4.625000,0.097974,1.959522,-4.340127,,,,,,,,,,,,
556,4.633333,0.097970,1.959572,-4.339929,,,,,,,,,,,,
557,4.641667,0.097438,1.959700,-4.339581,,,,,,,,,,,,
558,4.650000,0.097137,1.959630,-4.339130,,,,,,,,,,,,
559,4.658333,0.096857,1.959682,-4.338569,,,,,,,,,,,,
560,4.666667,0.096516,1.959627,-4.337785,,,,,,,,,,,,
561,4.675000,0.096366,1.959698,-4.336638,,,,,,,,,,,,
562,4.683333,0.096188,1.959767,-4.335508,,,,,,,,,,,,
563,4.691667,0.096297,1.959624,-4.334671,,,,,,,,,,,,
564,4.700000,0.096207,1.959641,-4.333766,,,,,,,,,,,,
565,4.708333,0.096284,1.959843,-4.332994,,,,,,,,,,,,
566,4.716667,0.096527,1.959713,-4.332563,,,,,,,,,,,,
567,4.725000,0.097004,1.959633,-4.332276,,,,,,,,,,,,
568,4.733333,0.097322,1.959605,-4.331907,,,,,,,,,,,,
569,4.741667,0.097754,1.959564,-4.331816,,,,,,,,,,,,
570,4.750000,0.100508,1.959095,-4.328769,,,,,,,,,,,,
571,4.758333,0.101225,1.959126,-4.328737,,,,,,,,,,,,
572,4.766667,0.101740,1.959131,-4.329145,,,,,,,,,,,,
573,4.775000,0.102138,1.959046,-4.329444,,,,,,,,,,,,
574,4.783333,0.102593,1.958991,-4.329895,,,,,,,,,,,,
575,4.791667,0.100802,1.959450,-4.333316,,,,,,,,,,,,
576,4.800000,0.101324,1.959591,-4.333847,,,,,,,,,,,,
577,4.808333,0.102112,1.959559,-4.334531,,,,,,,,,,,,
578,4.816667,0.102894,1.959751,-4.335199,,,,,,,,,,,,
579,4.825000,0.103902,1.959624,-4.335813,,,,,,,,,,,,
580,4.833333,0.105127,1.959749,-4.336515,,,,,,,,,,,,
581,4.841667,0.105993,1.959681,-4.337605,,,,,,,,,,,,
582,4.850000,0.106903,1.959475,-4.338970,,,,,,,,,,,,
583,4.858333,0.107647,1.959501,-4.340127,,,,,,,,,,,,
584,4.866667,0.108379,1.959450,-4.341229,,,,,,,,,,,,
585,4.875000,0.109068,1.959383,-4.342442,,,,,,,,,,,,
586,4.883333,0.109957,1.959364,-4.343566,,,,,,,,,,,,
587,4.891667,0.110351,1.959494,-4.345374,,,,,,,,,,,,
588,4.900000,0.110783,1.959511,-4.347744,,,,,,,,,,,,
589,4.908333,0.111081,1.959551,-4.349452,,,,,,,,,,,,
590,4.916667,0.111386,1.959398,-4.351138,,,,,,,,,,,,
591,4.925000,0.111631,1.959353,-4.353268,,,,,,,,,,,,
592,4.933333,0.112042,1.959293,-4.355234,,,,,,,,,,,,
593,4.941667,0.112287,1.959225,-4.356405,,,,,,,,,,,,
594,4.950000,0.112577,1.959252,-4.357796,,,,,,,,,,,,
595,4.958333,0.112979,1.959315,-4.359156,,,,,,,,,,,,
596,4.966667,0.113610,1.959275,-4.360640,,,,,,,,,,,,
597,4.975000,0.114046,1.959400,-4.361725,,,,,,,,,,,,
598,4.983333,0.114921,1.959298,-4.362395,,,,,,,,,,,,
599,4.991667,0.115958,1.959308,-4.363023,,,,,,,,,,,,
600,5.000000,0.117151,1.959101,-4.363430,,,,,,,,,,,,
601,5.008333,0.120783,1.958628,-4.360914,,,,,,,,,,,,
602,5.016667,0.121815,1.958552,-4.361498,,,,,,,,,,,,
603,5.025000,0.122611,1.958476,-4.361804,,,,,,,,,,,,
604,5.033333,0.122872,1.958539,-4.361710,,,,,,,,,,,,
605,5.041667,0.122909,1.958328,-4.361819,,,,,,,,,,,,
606,5.050000,0.122827,1.958422,-4.361578,,,,,,,,,,,,
607,5.058333,0.122558,1.958428,-4.361274,,,,,,,,,,,,
608,5.066667,0.122352,1.958498,-4.360874,,,,,,,,,,,,
609,5.075000,0.122229,1.958557,-4.360738,,,,,,,,,,,,
610,5.083333,0.121892,1.958553,-4.360315,,,,,,,,,,,,
611,5.091667,0.121715,1.958516,-4.360165,,,,,,,,,,,,
612,5.100000,0.121678,1.958625,-4.359862,,,,,,,,,,,,
613,5.108333,0.121569,1.958647,-4.359534,,,,,,,,,,,,
614,5.116667,0.121393,1.958585,-4.358704,,,,,,,,,,,,
615,5.125000,0.121234,1.958601,-4.358127,,,,,,,,,,,,
616,5.133333,0.120961,1.958782,-4.357023,,,,,,,,,,,,
617,5.141667,0.120871,1.958865,-4.356202,,,,,,,,,,,,
618,5.150000,0.120697,1.958814,-4.355541,,,,,,,,,,,,
619,5.158333,0.120441,1.958828,-4.354728,,,,,,,,,,,,
620,5.166667,0.120293,1.958782,-4.354047,,,,,,,,,,,,
621,5.175000,0.119913,1.958792,-4.353493,,,,,,,,,,,,
622,5.183333,0.119552,1.958748,-4.353004,,,,,,,,,,,,
623,5.191667,0.119176,1.958811,-4.351991,,,,,,,,,,,,
624,5.200000,0.118707,1.958929,-4.350903,,,,,,,,,,,,
625,5.208333,0.118352,1.959083,-4.349910,,,,,,,,,,,,
626,5.216667,0.118172,1.959110,-4.348763,,,,,,,,,,,,
627,5.225000,0.117903,1.959020,-4.347869,,,,,,,,,,,,
628,5.233333,0.117844,1.959014,-4.346856,,,,,,,,,,,,
629,5.241667,0.117862,1.958956,-4.346175,,,,,,,,,,,,
630,5.250000,0.117824,1.958859,-4.344841,,,,,,,,,,,,
631,5.258333,0.117684,1.959035,-4.343849,,,,,,,,,,,,
632,5.266667,0.117561,1.958937,-4.342797,,,,,,,,,,,,
633,5.275000,0.117526,1.959003,-4.341990,,,,,,,,,,,,
634,5.283333,0.117790,1.958861,-4.341315,,,,,,,,,,,,
635,5.291667,0.117628,1.958899,-4.340793,,,,,,,,,,,,
636,5.300000,0.117688,1.958739,-4.340134,,,,,,,,,,,,
637,5.308333,0.117673,1.958775,-4.339420,,,,,,,,,,,,
638,5.316667,0.115499,1.959200,-4.341240,,,,,,,,,,,,
639,5.325000,0.115569,1.959081,-4.340261,,,,,,,,,,,,
640,5.333333,0.115425,1.959127,-4.339275,,,,,,,,,,,,
641,5.341667,0.115388,1.959384,-4.338664,,,,,,,,,,,,
642,5.350000,0.115395,1.959303,-4.338090,,,,,,,,,,,,
643,5.358333,0.115086,1.959383,-4.337584,,,,,,,,,,,,
644,5.366667,0.117225,1.958727,-4.334995,,,,,,,,,,,,
645,5.375000,0.117063,1.958769,-4.334455,,,,,,,,,,,,
646,5.383333,0.117046,1.958798,-4.334088,,,,,,,,,,,,
647,5.391667,0.117301,1.958782,-4.333693,,,,,,,,,,,,
648,5.400000,0.115397,1.959098,-4.335717,,,,,,,,,,,,
649,5.408333,0.115308,1.959146,-4.335170,,,,,,,,,,,,
650,5.416667,0.115495,1.959053,-4.334745,,,,,,,,,,,,
651,5.425000,0.115595,1.959024,-4.334223,,,,,,,,,,,,
652,5.433333,0.115565,1.959067,-4.333446,,,,,,,,,,,,
653,5.441667,0.115458,1.959034,-4.332780,,,,,,,,,,,,
654,5.450000,0.115339,1.958995,-4.332339,,,,,,,,,,,,
655,5.458333,0.115149,1.959242,-4.331709,,,,,,,,,,,,
656,5.466667,0.115329,1.959137,-4.331135,,,,,,,,,,,,
657,5.475000,0.115452,1.959088,-4.330539,,,,,,,,,,,,
658,5.483333,0.115512,1.959123,-4.329704,,,,,,,,,,,,
659,5.491667,0.115635,1.959040,-4.329199,,,,,,,,,,,,
660,5.500000,0.115755,1.959087,-4.328274,,,,,,,,,,,,
661,5.508333,0.115774,1.959094,-4.327414,,,,,,,,,,,,
662,5.516667,0.115985,1.958957,-4.326165,,,,,,,,,,,,
663,5.525000,0.116124,1.959026,-4.325352,,,,,,,,,,,,
664,5.533333,0.116295,1.959113,-4.324544,,,,,,,,,,,,
665,5.541667,0.116479,1.959085,-4.323925,,,,,,,,,,,,
666,5.550000,0.118924,1.958968,-4.320281,,,,,,,,,,,,
667,5.558333,0.119346,1.958908,-4.319768,,,,,,,,,,,,
668,5.566667,0.119748,1.958951,-4.318785,,,,,,,,,,,,
669,5.575000,0.120074,1.958882,-4.317917,,,,,,,,,,,,
670,5.583333,0.120362,1.958934,-4.316920,,,,,,,,,,,,
671,5.591667,0.120643,1.958928,-4.316262,,,,,,,,,,,,
672,5.600000,0.121108,1.958768,-4.315742,,,,,,,,,,,,
673,5.608333,0.121641,1.958731,-4.315153,,,,,,,,,,,,
674,5.616667,0.121907,1.958694,-4.314841,,,,,,,,,,,,
675,5.625000,0.120240,1.959071,-4.317028,,,,,,,,,,,,
676,5.633333,0.120934,1.958955,-4.316778,,,,,,,,,,,,
677,5.641667,0.121679,1.958846,-4.316305,,,,,,,,,,,,
678,5.650000,0.122661,1.959021,-4.316052,,,,,,,,,,,,
679,5.658333,0.123519,1.959035,-4.316103,,,,,,,,,,,,
680,5.666667,0.124442,1.959119,-4.316505,,,,,,,,,,,,
681,5.675000,0.126900,1.958746,-4.314494,,,,,,,,,,,,
682,5.683333,0.124218,1.958961,-4.318281,,,,,,,,,,,,
683,5.691667,0.123038,1.958917,-4.319172,,,,,,,,,,,,
684,5.700000,0.121417,1.958785,-4.321253,,,,,,,,,,,,
685,5.708333,0.121265,1.958603,-4.319992,,,,,,,,,,,,
686,5.716667,0.119139,1.958985,-4.320415,,,,,,,,,,,,
687,5.725000,0.114878,1.959183,-4.323642,,,,,,,,,,,,
688,5.733333,0.113305,1.959262,-4.323541,,,,,,,,,,,,
689,5.741667,0.112301,1.959364,-4.323296,,,,,,,,,,,,
690,5.750000,0.111922,1.959458,-4.322859,,,,,,,,,,,,
691,5.758333,0.112493,1.959315,-4.322403,,,,,,,,,,,,
692,5.766667,0.113427,1.959405,-4.321712,,,,,,,,,,,,
693,5.775000,0.114463,1.959362,-4.321147,,,,,,,,,,,,
694,5.783333,0.117835,1.959160,-4.317278,,,,,,,,,,,,
695,5.791667,0.118923,1.958935,-4.316698,,,,,,,,,,,,
696,5.800000,0.119565,1.958725,-4.316218,,,,,,,,,,,,
697,5.808333,0.119612,1.958779,-4.315855,,,,,,,,,,,,
698,5.816667,0.117041,1.959251,-4.317845,,,,,,,,,,,,
699,5.825000,0.116350,1.959265,-4.317296,,,,,,,,,,,,
700,5.833333,0.115439,1.959309,-4.316731,,,,,,,,,,,,
701,5.841667,0.117131,1.959132,-4.313118,,,,,,,,,,,,
702,5.850000,0.116551,1.959135,-4.312659,,,,,,,,,,,,
703,5.858333,0.116076,1.959162,-4.312066,,,,,,,,,,,,
704,5.866667,0.115579,1.959034,-4.311547,,,,,,,,,,,,
705,5.875000,0.113217,1.959337,-4.313988,,,,,,,,,,,,
706,5.883333,0.113019,1.959332,-4.313452,,,,,,,,,,,,
707,5.891667,0.112949,1.959285,-4.312906,,,,,,,,,,,,
708,5.900000,0.112805,1.959291,-4.312489,,,,,,,,,,,,
709,5.908333,0.112812,1.959283,-4.311734,,,,,,,,,,,,
710,5.916667,0.112862,1.959269,-4.311152,,,,,,,,,,,,
711,5.925000,0.112866,1.959297,-4.310578,,,,,,,,,,,,
712,5.933333,0.112684,1.959225,-4.310153,,,,,,,,,,,,
713,5.941667,0.114651,1.958915,-4.306987,,,,,,,,,,,,
714,5.950000,0.114565,1.958837,-4.306682,,,,,,,,,,,,
715,5.958333,0.114165,1.958695,-4.306684,,,,,,,,,,,,
716,5.966667,0.111373,1.959269,-4.309326,,,,,,,,,,,,
717,5.975000,0.110851,1.959267,-4.309164,,,,,,,,,,,,
