Format Version,1.1,Take Name,Take 2016-04-07 08.33.14 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-07 08.33.14.076 PM,Total Frames,3720,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10000,Marker_10000,Marker_10000,Marker_10014,Marker_10014,Marker_10014,Marker_10015,Marker_10015,Marker_10015,Marker_10016,Marker_10016,Marker_10016,Marker_10017,Marker_10017,Marker_10017,Marker_10019,Marker_10019,Marker_10019
,,"8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E3570271E","8392B20CF49E3570271E","8392B20CF49E3570271E","8392B20CF49E3570271F","8392B20CF49E3570271F","8392B20CF49E3570271F","8392B20CF49E35702720","8392B20CF49E35702720","8392B20CF49E35702720","8392B20CF49E35702721","8392B20CF49E35702721","8392B20CF49E35702721","8392B20CF49E35702723","8392B20CF49E35702723","8392B20CF49E35702723"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3273,27.275000,-2.642736,1.424844,1.355089,,,,,,,,,,,,,,,
3274,27.283333,-2.642781,1.424787,1.355012,,,,,,,,,,,,,,,
3275,27.291667,-2.642714,1.424758,1.355079,,,,,,,,,,,,,,,
3276,27.300000,-2.642766,1.424823,1.354993,,,,,,,,,,,,,,,
3277,27.308333,-2.642746,1.424823,1.355071,,,,,,,,,,,,,,,
3278,27.316667,-2.642706,1.424832,1.355054,,,,,,,,,,,,,,,
3279,27.325000,-2.642661,1.424726,1.355016,,,,,,,,,,,,,,,
3280,27.333333,-2.642675,1.424761,1.355087,,,,,,,,,,,,,,,
3281,27.341667,-2.642647,1.424807,1.355061,,,,,,,,,,,,,,,
3282,27.350000,-2.642670,1.424784,1.355065,,,,,,,,,,,,,,,
3283,27.358333,-2.642676,1.424794,1.355044,,,,,,,,,,,,,,,
3284,27.366667,-2.642657,1.424805,1.355007,,,,,,,,,,,,,,,
3285,27.375000,-2.642710,1.424842,1.355008,,,,,,,,,,,,,,,
3286,27.383333,-2.642752,1.424807,1.355083,,,,,,,,,,,,,,,
3287,27.391667,-2.642749,1.424878,1.355030,,,,,,,,,,,,,,,
3288,27.400000,-2.642730,1.424785,1.355050,,,,,,,,,,,,,,,
3289,27.408333,-2.642819,1.424783,1.354990,,,,,,,,,,,,,,,
3290,27.416667,-2.642723,1.424667,1.354975,,,,,,,,,,,,,,,
3291,27.425000,-2.642742,1.424751,1.355094,,,,,,,,,,,,,,,
3292,27.433333,-2.642803,1.424710,1.355028,,,,,,,,,,,,,,,
3293,27.441667,-2.642716,1.424788,1.355106,,,,,,,,,,,,,,,
3294,27.450000,-2.642747,1.424843,1.355081,,,,,,,,,,,,,,,
3295,27.458333,-2.642831,1.424819,1.355113,,,,,,,,,,,,,,,
3296,27.466667,-2.642673,1.424778,1.355135,,,,,,,,,,,,,,,
3297,27.475000,-2.642647,1.424730,1.355118,,,,,,,,,,,,,,,
3298,27.483333,-2.642681,1.424850,1.355130,,,,,,,,,,,,,,,
3299,27.491667,-2.642644,1.424720,1.355115,,,,,,,,,,,,,,,
3300,27.500000,-2.642784,1.424782,1.355124,,,,,,,,,,,,,,,
3301,27.508333,-2.642732,1.424757,1.355116,,,,,,,,,,,,,,,
3302,27.516667,-2.642690,1.424858,1.355153,,,,,,,,,,,,,,,
3303,27.525000,-2.642743,1.424794,1.355065,,,,,,,,,,,,,,,
3304,27.533333,-2.642719,1.424789,1.355052,,,,,,,,,,,,,,,
3305,27.541667,-2.642721,1.424823,1.355122,,,,,,,,,,,,,,,
3306,27.550000,-2.642756,1.424897,1.355147,,,,,,,,,,,,,,,
3307,27.558333,-2.642756,1.424813,1.355088,,,,,,,,,,,,,,,
3308,27.566667,-2.642761,1.424769,1.355058,,,,,,,,,,,,,,,
3309,27.575000,-2.642823,1.424807,1.355010,,,,,,,,,,,,,,,
3310,27.583333,-2.642732,1.424881,1.355131,,,,,,,,,,,,,,,
3311,27.591667,-2.642724,1.424816,1.355081,,,,,,,,,,,,,,,
3312,27.600000,-2.642694,1.424796,1.355197,,,,,,,,,,,,,,,
3313,27.608333,-2.642766,1.424819,1.355107,,,,,,,,,,,,,,,
3314,27.616667,-2.642658,1.424800,1.355110,,,,,,,,,,,,,,,
3315,27.625000,-2.642718,1.424888,1.355111,,,,,,,,,,,,,,,
3316,27.633333,-2.642700,1.424843,1.355074,,,,,,,,,,,,,,,
3317,27.641667,-2.642723,1.424751,1.355042,,,,,,,,,,,,,,,
3318,27.650000,-2.642738,1.424835,1.355146,,,,,,,,,,,,,,,
3319,27.658333,-2.642677,1.424806,1.355171,,,,,,,,,,,,,,,
3320,27.666667,-2.642675,1.424798,1.355178,,,,,,,,,,,,,,,
3321,27.675000,-2.642718,1.424767,1.355108,,,,,,,,,,,,,,,
3322,27.683333,-2.642702,1.424869,1.355194,,,,,,,,,,,,,,,
3323,27.691667,-2.642727,1.424837,1.355113,,,,,,,,,,,,,,,
3324,27.700000,-2.642741,1.424824,1.355138,,,,,,,,,,,,,,,
3325,27.708333,-2.642706,1.424816,1.355195,,,,,,,,,,,,,,,
3326,27.716667,-2.642681,1.424819,1.355199,,,,,,,,,,,,,,,
3327,27.725000,-2.642745,1.424755,1.355116,,,,,,,,,,,,,,,
3328,27.733333,-2.642735,1.424832,1.355179,,,,,,,,,,,,,,,
3329,27.741667,-2.642679,1.424717,1.355177,,,,,,,,,,,,,,,
3330,27.750000,-2.642670,1.424873,1.355309,,,,,,,,,,,,,,,
3331,27.758333,-2.642657,1.424819,1.355136,,,,,,,,,,,,,,,
3332,27.766667,-2.642756,1.424839,1.355170,,,,,,,,,,,,,,,
3333,27.775000,-2.642586,1.424869,1.355213,,,,,,,,,,,,,,,
3334,27.783333,-2.642657,1.424736,1.355214,,,,,,,,,,,,,,,
3335,27.791667,-2.642609,1.424741,1.355203,,,,,,,,,,,,,,,
3336,27.800000,-2.642695,1.424748,1.355158,,,,,,,,,,,,,,,
3337,27.808333,-2.642728,1.424829,1.355130,,,,,,,,,,,,,,,
3338,27.816667,-2.642640,1.424858,1.355222,,,,,,,,,,,,,,,
3339,27.825000,-2.642703,1.424789,1.355188,,,,,,,,,,,,,,,
3340,27.833333,-2.642696,1.424770,1.355160,,,,,,,,,,,,,,,
3341,27.841667,-2.642663,1.424804,1.355240,,,,,,,,,,,,,,,
3342,27.850000,-2.642664,1.424803,1.355198,,,,,,,,,,,,,,,
3343,27.858333,-2.642664,1.424761,1.355138,,,,,,,,,,,,,,,
3344,27.866667,-2.642684,1.424771,1.355182,,,,,,,,,,,,,,,
3345,27.875000,-2.642668,1.424830,1.355149,,,,,,,,,,,,,,,
3346,27.883333,-2.642622,1.424822,1.355180,,,,,,,,,,,,,,,
3347,27.891667,-2.642758,1.424818,1.355041,,,,,,,,,,,,,,,
3348,27.900000,-2.642636,1.424810,1.355171,,,,,,,,,,,,,,,
3349,27.908333,-2.642622,1.424770,1.355118,,,,,,,,,,,,,,,
3350,27.916667,-2.642679,1.424850,1.355117,,,,,,,,,,,,,,,
3351,27.925000,-2.642647,1.424816,1.355210,,,,,,,,,,,,,,,
3352,27.933333,-2.642579,1.424826,1.355207,,,,,,,,,,,,,,,
3353,27.941667,-2.642624,1.424912,1.355184,,,,,,,,,,,,,,,
3354,27.950000,-2.642575,1.424815,1.355167,,,,,,,,,,,,,,,
3355,27.958333,-2.642641,1.424838,1.355145,,,,,,,,,,,,,,,
3356,27.966667,-2.642662,1.424829,1.355167,,,,,,,,,,,,,,,
3357,27.975000,-2.642693,1.424792,1.355153,,,,,,,,,,,,,,,
3358,27.983333,-2.642688,1.424827,1.355082,,,,,,,,,,,,,,,
3359,27.991667,-2.642629,1.424795,1.355156,,,,,,,,,,,,,,,
3360,28.000000,-2.642574,1.424779,1.355181,,,,,,,,,,,,,,,
3361,28.008333,-2.642677,1.424732,1.355149,,,,,,,,,,,,,,,
3362,28.016667,-2.642638,1.424752,1.355123,,,,,,,,,,,,,,,
3363,28.025000,-2.642635,1.424825,1.355178,,,,,,,,,,,,,,,
3364,28.033333,-2.642562,1.424785,1.355173,,,,,,,,,,,,,,,
3365,28.041667,-2.642637,1.424793,1.355208,,,,,,,,,,,,,,,
3366,28.050000,-2.642533,1.424749,1.355233,,,,,,,,,,,,,,,
3367,28.058333,-2.642549,1.424752,1.355209,,,,,,,,,,,,,,,
3368,28.066667,-2.642551,1.424786,1.355258,,,,,,,,,,,,,,,
3369,28.075000,-2.642595,1.424797,1.355200,,,,,,,,,,,,,,,
3370,28.083333,-2.642615,1.424872,1.355186,,,,,,,,,,,,,,,
3371,28.091667,-2.642587,1.424806,1.355183,,,,,,,,,,,,,,,
3372,28.100000,-2.642574,1.424767,1.355207,,,,,,,,,,,,,,,
3373,28.108333,-2.642612,1.424751,1.355156,,,,,,,,,,,,,,,
3374,28.116667,-2.642610,1.424855,1.355163,,,,,,,,,,,,,,,
3375,28.125000,-2.642581,1.424767,1.355218,,,,,,,,,,,,,,,
3376,28.133333,-2.642616,1.424778,1.355177,,,,,,,,,,,,,,,
3377,28.141667,-2.642636,1.424767,1.355236,,,,,,,,,,,,,,,
3378,28.150000,-2.642642,1.424806,1.355244,,,,,,,,,,,,,,,
3379,28.158333,-2.642661,1.424837,1.355217,,,,,,,,,,,,,,,
3380,28.166667,-2.642613,1.424788,1.355215,,,,,,,,,,,,,,,
3381,28.175000,-2.642668,1.424809,1.355245,,,,,,,,,,,,,,,
3382,28.183333,-2.642641,1.424841,1.355234,,,,,,,,,,,,,,,
3383,28.191667,-2.642586,1.424839,1.355189,,,,,,,,,,,,,,,
3384,28.200000,-2.642654,1.424821,1.355206,,,,,,,,,,,,,,,
3385,28.208333,-2.642657,1.424821,1.355191,,,,,,,,,,,,,,,
3386,28.216667,-2.642679,1.424839,1.355149,,,,,,,,,,,,,,,
3387,28.225000,-2.642766,1.424783,1.355121,,,,,,,,,,,,,,,
3388,28.233333,-2.642708,1.424799,1.355207,,,,,,,,,,,,,,,
3389,28.241667,-2.642752,1.424788,1.355198,,,,,,,,,,,,,,,
3390,28.250000,-2.642758,1.424788,1.355172,,,,,,,,,,,,,,,
3391,28.258333,-2.642811,1.424777,1.355148,,,,,,,,,,,,,,,
3392,28.266667,-2.642751,1.424793,1.355151,,,,,,,,,,,,,,,
3393,28.275000,-2.642783,1.424804,1.355189,,,,,,,,,,,,,,,
3394,28.283333,-2.642750,1.424748,1.355155,,,,,,,,,,,,,,,
3395,28.291667,-2.642794,1.424870,1.355181,,,,,,,,,,,,,,,
3396,28.300000,-2.642736,1.424803,1.355170,,,,,,,,,,,,,,,
3397,28.308333,-2.642713,1.424774,1.355190,,,,,,,,,,,,,,,
3398,28.316667,-2.642756,1.424757,1.355181,,,,,,,,,,,,,,,
3399,28.325000,-2.642709,1.424805,1.355227,,,,,,,,,,,,,,,
3400,28.333333,-2.642718,1.424844,1.355286,,,,,,,,,,,,,,,
3401,28.341667,-2.642693,1.424824,1.355266,,,,,,,,,,,,,,,
3402,28.350000,-2.642744,1.424809,1.355176,,,,,,,,,,,,,,,
3403,28.358333,-2.642771,1.424824,1.355186,,,,,,,,,,,,,,,
3404,28.366667,-2.642697,1.424813,1.355270,,,,,,,,,,,,,,,
3405,28.375000,-2.642740,1.424824,1.355253,,,,,,,,,,,,,,,
3406,28.383333,-2.642787,1.424779,1.355201,,,,,,,,,,,,,,,
3407,28.391667,-2.642769,1.424801,1.355145,,,,,,,,,,,,,,,
3408,28.400000,-2.642830,1.424813,1.355233,,,,,,,,,,,,,,,
3409,28.408333,-2.642851,1.424788,1.355158,,,,,,,,,,,,,,,
3410,28.416667,-2.642851,1.424812,1.355179,,,,,,,,,,,,,,,
3411,28.425000,-2.642823,1.424883,1.355201,,,,,,,,,,,,,,,
3412,28.433333,-2.642854,1.424810,1.355258,,,,,,,,,,,,,,,
3413,28.441667,-2.642831,1.424778,1.355208,,,,,,,,,,,,,,,
3414,28.450000,-2.642844,1.424805,1.355192,,,,,,,,,,,,,,,
3415,28.458333,-2.642812,1.424851,1.355249,,,,,,,,,,,,,,,
3416,28.466667,-2.642859,1.424762,1.355183,,,,,,,,,,,,,,,
3417,28.475000,-2.642804,1.424766,1.355231,,,,,,,,,,,,,,,
3418,28.483333,-2.642756,1.424769,1.355182,,,,,,,,,,,,,,,
3419,28.491667,-2.642740,1.424773,1.355226,,,,,,,,,,,,,,,
3420,28.500000,-2.642742,1.424855,1.355246,,,,,,,,,,,,,,,
3421,28.508333,-2.642814,1.424796,1.355155,,,,,,,,,,,,,,,
3422,28.516667,-2.642826,1.424777,1.355162,,,,,,,,,,,,,,,
3423,28.525000,-2.642776,1.424842,1.355206,,,,,,,,,,,,,,,
3424,28.533333,-2.642764,1.424778,1.355272,,,,,,,,,,,,,,,
3425,28.541667,-2.642756,1.424767,1.355186,,,,,,,,,,,,,,,
3426,28.550000,-2.642831,1.424762,1.355204,,,,,,,,,,,,,,,
3427,28.558333,-2.642877,1.424836,1.355173,,,,,,,,,,,,,,,
3428,28.566667,-2.642754,1.424796,1.355201,,,,,,,,,,,,,,,
3429,28.575000,-2.642850,1.424784,1.355176,,,,,,,,,,,,,,,
3430,28.583333,-2.642780,1.424752,1.355175,,,,,,,,,,,,,,,
3431,28.591667,-2.642795,1.424846,1.355178,,,,,,,,,,,,,,,
3432,28.600000,-2.642806,1.424837,1.355203,,,,,,,,,,,,,,,
3433,28.608333,-2.642767,1.424846,1.355297,,,,,,,,,,,,,,,
3434,28.616667,-2.642828,1.424743,1.355189,,,,,,,,,,,,,,,
3435,28.625000,-2.642745,1.424729,1.355192,,,,,,,,,,,,,,,
3436,28.633333,-2.642731,1.424834,1.355258,,,,,,,,,,,,,,,
3437,28.641667,-2.642717,1.424797,1.355281,,,,,,,,,,,,,,,
3438,28.650000,-2.642785,1.424819,1.355227,,,,,,,,,,,,,,,
3439,28.658333,-2.642738,1.424755,1.355252,,,,,,,,,,,,,,,
3440,28.666667,-2.642783,1.424785,1.355207,,,,,,,,,,,,,,,
3441,28.675000,-2.642740,1.424772,1.355181,,,,,,,,,,,,,,,
3442,28.683333,-2.642785,1.424835,1.355277,,,,,,,,,,,,,,,
3443,28.691667,-2.642731,1.424838,1.355227,,,,,,,,,,,,,,,
3444,28.700000,-2.642694,1.424816,1.355250,,,,,,,,,,,,,,,
3445,28.708333,-2.642715,1.424836,1.355290,,,,,,,,,,,,,,,
3446,28.716667,-2.642749,1.424746,1.355190,,,,,,,,,,,,,,,
3447,28.725000,-2.642787,1.424842,1.355179,,,,,,,,,,,,,,,
3448,28.733333,-2.642704,1.424751,1.355223,,,,,,,,,,,,,,,
3449,28.741667,-2.642722,1.424855,1.355319,,,,,,,,,,,,,,,
3450,28.750000,-2.642716,1.424803,1.355325,,,,,,,,,,,,,,,
3451,28.758333,-2.642798,1.424863,1.355183,,,,,,,,,,,,,,,
3452,28.766667,-2.642811,1.424733,1.355194,,,,,,,,,,,,,,,
3453,28.775000,-2.642821,1.424809,1.355170,,,,,,,,,,,,,,,
3454,28.783333,-2.642764,1.424754,1.355184,,,,,,,,,,,,,,,
3455,28.791667,-2.642769,1.424818,1.355175,,,,,,,,,,,,,,,
3456,28.800000,-2.642744,1.424814,1.355181,,,,,,,,,,,,,,,
3457,28.808333,-2.642755,1.424812,1.355208,,,,,,,,,,,,,,,
3458,28.816667,-2.642692,1.424827,1.355138,,,,,,,,,,,,,,,
3459,28.825000,-2.642700,1.424788,1.355176,,,,,,,,,,,,,,,
3460,28.833333,-2.642666,1.424795,1.355100,,,,,,,,,,,,,,,
3461,28.841667,-2.642669,1.424857,1.355182,,,,,,,,,,,,,,,
3462,28.850000,-2.642624,1.424782,1.355199,,,,,,,,,,,,,,,
3463,28.858333,-2.642639,1.424773,1.355167,,,,,,,,,,,,,,,
3464,28.866667,-2.642619,1.424771,1.355163,,,,,,,,,,,,,,,
3465,28.875000,-2.642678,1.424786,1.355140,,,,,,,,,,,,,,,
3466,28.883333,-2.642620,1.424800,1.355168,,,,,,,,,,,,,,,
3467,28.891667,-2.642641,1.424739,1.355103,,,,,,,,,,,,,,,
3468,28.900000,-2.642687,1.424758,1.355146,,,,,,,,,,,,,,,
3469,28.908333,-2.642647,1.424860,1.355167,,,,,,,,,,,,,,,
3470,28.916667,-2.642665,1.424790,1.355157,,,,,,,,,,,,,,,
3471,28.925000,-2.642701,1.424805,1.355138,,,,,,,,,,,,,,,
3472,28.933333,-2.642739,1.424780,1.355087,,,,,,,,,,,,,,,
3473,28.941667,-2.642726,1.424770,1.355114,,,,,,,,,,,,,,,
3474,28.950000,-2.642717,1.424813,1.355183,,,,,,,,,,,,,,,
3475,28.958333,-2.642602,1.424742,1.355243,,,,,,,,,,,,,,,
3476,28.966667,-2.642650,1.424797,1.355236,,,,,,,,,,,,,,,
3477,28.975000,-2.642706,1.424787,1.355118,,,,,,,,,,,,,,,
3478,28.983333,-2.642663,1.424786,1.355194,,,,,,,,,,,,,,,
3479,28.991667,-2.642686,1.424793,1.355180,,,,,,,,,,,,,,,
3480,29.000000,-2.642739,1.424847,1.355211,,,,,,,,,,,,,,,
3481,29.008333,-2.642681,1.424768,1.355182,,,,,,,,,,,,,,,
3482,29.016667,-2.642653,1.424832,1.355266,,,,,,,,,,,,,,,
3483,29.025000,-2.642715,1.424821,1.355202,,,,,,,,,,,,,,,
3484,29.033333,-2.642734,1.424776,1.355166,,,,,,,,,,,,,,,
3485,29.041667,-2.642794,1.424765,1.355149,,,,,,,,,,,,,,,
3486,29.050000,-2.642824,1.424896,1.355173,,,,,,,,,,,,,,,
3487,29.058333,-2.642831,1.424767,1.355093,,,,,,,,,,,,,,,
3488,29.066667,-2.642830,1.424770,1.355166,,,,,,,,,,,,,,,
3489,29.075000,-2.642865,1.424812,1.355187,,,,,,,,,,,,,,,
3490,29.083333,-2.642802,1.424796,1.355197,,,,,,,,,,,,,,,
3491,29.091667,-2.642800,1.424792,1.355187,,,,,,,,,,,,,,,
3492,29.100000,-2.642773,1.424700,1.355255,,,,,,,,,,,,,,,
3493,29.108333,-2.642787,1.424743,1.355188,,,,,,,,,,,,,,,
3494,29.116667,-2.642749,1.424736,1.355218,,,,,,,,,,,,,,,
3495,29.125000,-2.642848,1.424780,1.355201,,,,,,,,,,,,,,,
3496,29.133333,-2.642828,1.424798,1.355211,,,,,,,,,,,,,,,
3497,29.141667,-2.642775,1.424781,1.355165,,,,,,,,,,,,,,,
3498,29.150000,-2.642737,1.424852,1.355265,,,,,,,,,,,,,,,
3499,29.158333,-2.642792,1.424805,1.355279,,,,,,,,,,,,,,,
3500,29.166667,-2.642840,1.424812,1.355201,,,,,,,,,,,,,,,
3501,29.175000,-2.642788,1.424768,1.355287,,,,,,,,,,,,,,,
3502,29.183333,-2.642729,1.424752,1.355290,,,,,,,,,,,,,,,
3503,29.191667,-2.642777,1.424803,1.355301,,,,,,,,,,,,,,,
3504,29.200000,-2.642738,1.424725,1.355273,,,,,,,,,,,,,,,
3505,29.208333,-2.642848,1.424792,1.355356,,,,,,,,,,,,,,,
3506,29.216667,-2.642847,1.424781,1.355291,,,,,,,,,,,,,,,
3507,29.225000,-2.642864,1.424773,1.355275,,,,,,,,,,,,,,,
3508,29.233333,-2.642874,1.424787,1.355345,,,,,,,,,,,,,,,
3509,29.241667,-2.642909,1.424830,1.355304,,,,,,,,,,,,,,,
3510,29.250000,-2.642917,1.424779,1.355307,,,,,,,,,,,,,,,
3511,29.258333,-2.642870,1.424775,1.355353,,,,,,,,,,,,,,,
3512,29.266667,-2.642924,1.424727,1.355300,,,,,,,,,,,,,,,
3513,29.275000,-2.642929,1.424826,1.355251,,,,,,,,,,,,,,,
3514,29.283333,-2.642942,1.424775,1.355326,,,,,,,,,,,,,,,
3515,29.291667,-2.642870,1.424782,1.355327,,,,,,,,,,,,,,,
3516,29.300000,-2.642886,1.424768,1.355290,,,,,,,,,,,,,,,
3517,29.308333,-2.642915,1.424722,1.355358,,,,,,,,,,,,,,,
3518,29.316667,-2.642924,1.424805,1.355366,,,,,,,,,,,,,,,
3519,29.325000,-2.642855,1.424793,1.355414,,,,,,,,,,,,,,,
3520,29.333333,-2.642903,1.424773,1.355294,,,,,,,,,,,,,,,
3521,29.341667,-2.642876,1.424775,1.355420,,,,,,,,,,,,,,,
3522,29.350000,-2.642885,1.424780,1.355391,,,,,,,,,,,,,,,
3523,29.358333,-2.642863,1.424790,1.355370,,,,,,,,,,,,,,,
3524,29.366667,-2.642899,1.424785,1.355309,,,,,,,,,,,,,,,
3525,29.375000,-2.642884,1.424770,1.355323,,,,,,,,,,,,,,,
3526,29.383333,-2.642920,1.424797,1.355309,,,,,,,,,,,,,,,
3527,29.391667,-2.642920,1.424766,1.355331,,,,,,,,,,,,,,,
3528,29.400000,-2.642950,1.424813,1.355355,,,,,,,,,,,,,,,
3529,29.408333,-2.642940,1.424820,1.355298,,,,,,,,,,,,,,,
3530,29.416667,-2.642909,1.424819,1.355328,,,,,,,,,,,,,,,
3531,29.425000,-2.642917,1.424767,1.355343,,,,,,,,,,,,,,,
3532,29.433333,-2.642868,1.424755,1.355352,,,,,,,,,,,,,,,
3533,29.441667,-2.642876,1.424784,1.355314,,,,,,,,,,,,,,,
3534,29.450000,-2.642914,1.424798,1.355302,,,,,,,,,,,,,,,
3535,29.458333,-2.642852,1.424714,1.355289,,,,,,,,,,,,,,,
3536,29.466667,-2.642862,1.424827,1.355341,,,,,,,,,,,,,,,
3537,29.475000,-2.642893,1.424728,1.355235,,,,,,,,,,,,,,,
3538,29.483333,-2.642868,1.424739,1.355319,,,,,,,,,,,,,,,
3539,29.491667,-2.642935,1.424821,1.355294,,,,,,,,,,,,,,,
3540,29.500000,-2.642878,1.424809,1.355307,,,,,,,,,,,,,,,
3541,29.508333,-2.642880,1.424824,1.355370,,,,,,,,,,,,,,,
3542,29.516667,-2.642814,1.424758,1.355263,,,,,,,,,,,,,,,
3543,29.525000,-2.642881,1.424826,1.355285,,,,,,,,,,,,,,,
3544,29.533333,-2.642896,1.424840,1.355322,,,,,,,,,,,,,,,
3545,29.541667,-2.642828,1.424778,1.355318,,,,,,,,,,,,,,,
3546,29.550000,-2.642913,1.424763,1.355263,,,,,,,,,,,,,,,
3547,29.558333,-2.642875,1.424778,1.355373,,,,,,,,,,,,,,,
3548,29.566667,-2.642929,1.424813,1.355307,,,,,,,,,,,,,,,
3549,29.575000,-2.642926,1.424793,1.355310,,,,,,,,,,,,,,,
3550,29.583333,-2.642877,1.424774,1.355281,,,,,,,,,,,,,,,
3551,29.591667,-2.642832,1.424820,1.355331,,,,,,,,,,,,,,,
3552,29.600000,-2.642859,1.424742,1.355287,,,,,,,,,,,,,,,
3553,29.608333,-2.642855,1.424787,1.355261,,,,,,,,,,,,,,,
3554,29.616667,-2.642820,1.424785,1.355349,,,,,,,,,,,,,,,
3555,29.625000,-2.642818,1.424812,1.355299,,,,,,,,,,,,,,,
3556,29.633333,-2.642873,1.424763,1.355269,,,,,,,,,,,,,,,
3557,29.641667,-2.642804,1.424815,1.355257,,,,,,,,,,,,,,,
3558,29.650000,-2.642801,1.424797,1.355336,,,,,,,,,,,,,,,
3559,29.658333,-2.642802,1.424839,1.355268,,,,,,,,,,,,,,,
3560,29.666667,-2.642749,1.424811,1.355254,,,,,,,,,,,,,,,
3561,29.675000,-2.642805,1.424799,1.355217,,,,,,,,,,,,,,,
3562,29.683333,-2.642767,1.424797,1.355263,,,,,,,,,,,,,,,
3563,29.691667,-2.642843,1.424809,1.355214,,,,,,,,,,,,,,,
3564,29.700000,-2.642799,1.424781,1.355148,,,,,,,,,,,,,,,
3565,29.708333,-2.642828,1.424774,1.355124,,,,,,,,,,,,,,,
3566,29.716667,-2.642845,1.424810,1.355110,,,,,,,,,,,,,,,
3567,29.725000,-2.642813,1.424841,1.355084,,,,,,,,,,,,,,,
3568,29.733333,-2.642763,1.424857,1.355166,,,,,,,,,,,,,,,
3569,29.741667,-2.642791,1.424798,1.355159,,,,,,,,,,,,,,,
3570,29.750000,-2.642771,1.424769,1.355078,,,,,,,,,,,,,,,
3571,29.758333,-2.642778,1.424807,1.355156,,,,,,,,,,,,,,,
3572,29.766667,-2.642756,1.424760,1.355146,,,,,,,,,,,,,,,
3573,29.775000,-2.642759,1.424731,1.355130,,,,,,,,,,,,,,,
3574,29.783333,-2.642795,1.424834,1.355161,,,,,,,,,,,,,,,
3575,29.791667,-2.642772,1.424852,1.355165,,,,,,,,,,,,,,,
3576,29.800000,-2.642781,1.424767,1.355129,,,,,,,,,,,,,,,
3577,29.808333,-2.642753,1.424797,1.355199,,,,,,,,,,,,,,,
3578,29.816667,-2.642732,1.424815,1.355215,,,,,,,,,,,,,,,
3579,29.825000,-2.642774,1.424752,1.355143,,,,,,,,,,,,,,,
3580,29.833333,-2.642749,1.424807,1.355206,,,,,,,,,,,,,,,
3581,29.841667,-2.642756,1.424775,1.355167,,,,,,,,,,,,,,,
3582,29.850000,-2.642791,1.424778,1.355146,,,,,,,,,,,,,,,
3583,29.858333,-2.642788,1.424810,1.355186,,,,,,,,,,,,,,,
3584,29.866667,-2.642817,1.424817,1.355136,,,,,,,,,,,,,,,
3585,29.875000,-2.642805,1.424839,1.355150,,,,,,,,,,,,,,,
3586,29.883333,-2.642777,1.424757,1.355121,,,,,,,,,,,,,,,
3587,29.891667,-2.642771,1.424793,1.355156,,,,,,,,,,,,,,,
3588,29.900000,-2.642726,1.424762,1.355162,,,,,,,,,,,,,,,
3589,29.908333,-2.642812,1.424864,1.355133,,,,,,,,,,,,,,,
3590,29.916667,-2.642730,1.424776,1.355139,,,,,,,,,,,,,,,
3591,29.925000,-2.642671,1.424708,1.355177,,,,,,,,,,,,,,,
3592,29.933333,-2.642696,1.424778,1.355182,,,,,,,,,,,,,,,
3593,29.941667,-2.642689,1.424759,1.355138,,,,,,,,,,,,,,,
3594,29.950000,-2.642776,1.424788,1.355131,,,,,,,,,,,,,,,
3595,29.958333,-2.642782,1.424748,1.355155,,,,,,,,,,,,,,,
3596,29.966667,-2.642774,1.424730,1.355150,,,,,,,,,,,,,,,
3597,29.975000,-2.642731,1.424772,1.355146,,,,,,,,,,,,,,,
3598,29.983333,-2.642659,1.424742,1.355164,,,,,,,,,,,,,,,
3599,29.991667,-2.642704,1.424829,1.355136,,,,,,,,,,,,,,,
3600,30.000000,-2.642718,1.424814,1.355120,,,,,,,,,,,,,,,
3601,30.008333,-2.642669,1.424800,1.355179,,,,,,,,,,,,,,,
3602,30.016667,-2.642692,1.424736,1.355134,,,,,,,,,,,,,,,
3603,30.025000,-2.642648,1.424732,1.355165,,,,,,,,,,,,,,,
3604,30.033333,-2.642712,1.424672,1.355090,,,,,,,,,,,,,,,
3605,30.041667,-2.642658,1.424628,1.355085,,,,,,,,,,,,,,,
3606,30.050000,-2.642606,1.424702,1.355138,,,,,,,,,,,,,,,
3607,30.058333,-2.642700,1.424711,1.355099,,,,,,,,,,,,,,,
3608,30.066667,-2.642687,1.424809,1.355122,,,,,,,,,,,,,,,
3609,30.075000,-2.642687,1.424752,1.355123,,,,,,,,,,,,,,,
3610,30.083333,-2.642775,1.424742,1.355144,,,,,,,,,,,,,,,
3611,30.091667,-2.642725,1.424826,1.355228,,,,,,,,,,,,,,,
3612,30.100000,-2.642747,1.424782,1.355193,,,,,,,,,,,,,,,
3613,30.108333,-2.642749,1.424857,1.355173,,,,,,,,,,,,,,,
3614,30.116667,-2.642749,1.424775,1.355163,,,,,,,,,,,,,,,
